rank,title,worldwide,domestic,domestic_pct,foreign,foreign_pct
68,"Dad, Where Are We Going?",111870000,,,111870000,100.0
69,The Boxtrolls,108255770,50837305.0,47.0,57418465,53.0
70,Horrible Bosses 2,107645357,54445357.0,50.6,53200000,49.4
71,The Breakup Guru,106980263,208959.0,0.2,106771304,99.8
72,Ouija,103590271,50856010.0,49.1,52734261,50.9
73,Birdman or (The Unexpected Virtue of Ignorance),103215094,42340598.0,41.0,60874496,59.0
74,Transcendence,103039258,23022309.0,22.3,80016949,77.7
75,Heaven Is for Real,101888019,91443253.0,89.7,10444766,10.3
76,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",100654149,66954149.0,66.5,33700000,33.5
77,Tammy,100375432,84525432.0,84.2,15850000,15.8
78,PK,100370104,10616104.0,10.6,89754000,89.4
79,The Continent,100125957,,,100125957,100.0
80,The Book of Life,99783556,50151543.0,50.3,49632013,49.7
81,Ode to My Father,99085291,2300121.0,2.3,96785170,97.7
82,Fleet of Time,94244191,569280.0,0.6,93674911,99.4
83,The Man from Macau,93864936,,,93864936,100.0
84,Paranormal Activity: The Marked Ones,90894962,32462372.0,35.7,58432590,64.3
85,The Hundred-Foot Journey,89514453,54240821.0,60.6,35273632,39.4
86,Deliver Us from Evil,87937815,30577122.0,34.8,57360693,65.2
87,A Million Ways to Die in the West,87189756,43139300.0,49.5,44050456,50.5
88,Step Up All In,86165646,14904384.0,17.3,71261262,82.7
89,John Wick,86013056,43037835.0,50.0,42975221,50.0
90,The Judge,84419388,47119388.0,55.8,37300000,44.2
91,Tiny Times 3.0,82320000,,,82320000,100.0
92,Gone with the Bullets,81387479,,,81387479,100.0
93,Muppets Most Wanted,80383113,51183113.0,63.7,29200000,36.3
94,Spanish Affair,78768613,,,78768613,100.0
95,If I Stay,78274843,50474843.0,64.5,27800000,35.5
96,Head Full of Honey,78127384,,,78127384,100.0
97,"I, Frankenstein",76801179,19075290.0,24.8,57725889,75.2
98,Crimson Peak,74679822,31090320.0,41.6,43589502,58.4
99,My Old Classmate,73052128,,,73052128,100.0
100,The Bélier Family,72751538,,,72751538,100.0
101,Brick Mansions,71416730,20396829.0,28.6,51019901,71.4
102,Son of God,70829270,59700064.0,84.3,11129206,15.7
103,Think Like a Man Too,70181428,65182182.0,92.9,4999246,7.1
104,Jersey Boys,67647013,47047013.0,69.5,20600000,30.5
105,The Giver,66980456,45090374.0,67.3,21890082,32.7
106,Selma,66787908,52076908.0,78.0,14711000,22.0
107,Beijing Love Story,65842375,428318.0,0.7,65414057,99.3
108,The House That Never Dies,65220000,,,65220000,100.0
109,The Pirates,64858224,415775.0,0.6,64442449,99.4
110,God's Not Dead,64667874,60755732.0,94.0,3912142,6.0
111,The Pirate Fairy,63998725,,,63998725,100.0
112,The Inbetweeners 2,63852235,,,63852235,100.0
113,Begin Again,63464861,16170632.0,25.5,47294229,74.5
114,The White Haired Witch of Lunar Kingdom,62515046,,,62515046,100.0
115,The Walk,61181942,10137502.0,16.6,51044440,83.4
116,Miss Granny,58940254,,,58940254,100.0
117,A Walk Among the Tombstones,58834384,26307600.0,44.7,32526784,55.3
118,Dolphin Tale 2,57824533,42024533.0,72.7,15800000,27.3
119,St. Vincent,54837234,44137712.0,80.5,10699522,19.5
120,No Good Deed,54323210,52543632.0,96.7,1779578,3.3
121,Overheard 3,53493428,,,53493428,100.0
122,Supercondriaque,53425036,,,53425036,100.0
123,3 Days to Kill,53260230,30697999.0,57.6,22562231,42.4
124,Rurouni Kenshin Part II: Kyoto Inferno,52696176,,,52696176,100.0
125,Wild,52501541,37880356.0,72.2,14621185,27.8
126,Magic in the Moonlight,51029361,10539326.0,20.7,40490035,79.3
127,About Last Night,50445860,48637684.0,96.4,1808176,3.6
128,Dearest 2014 Re-release,50000583,,,50000583,100.0
129,Whiplash,48982041,13092000.0,26.7,35890041,73.3
130,Chef,48428048,31424003.0,64.9,17004045,35.1
131,Boyhood,48137666,25352281.0,52.7,22785385,47.3
132,Coming Home,47587984,377607.0,0.8,47210377,99.2
133,Beauty and the Beast,47430624,,,47430624,100.0
134,Nightcrawler,47425835,32381217.0,68.3,15044618,31.7
135,Earth to Echo,45681062,38934842.0,85.2,6746220,14.8
136,That Awkward Moment,45640143,26068955.0,57.1,19571188,42.9
137,Love on the Cloud,45386560,271734.0,0.6,45114826,99.4
138,Oculus,44446287,27695246.0,62.3,16751041,37.7
139,The Great Hypnotist,44077818,,,44077818,100.0
140,Kick,43996483,2472695.0,5.6,41523788,94.4
141,Asterix and Obelix: Mansion of the Gods,42830578,,,42830578,100.0
142,Thermae Romae II,42473163,,,42473163,100.0
143,Bang Bang,42045981,2546172.0,6.1,39499809,93.9
144,Detective Conan: The Sniper from Another Dimension,42028116,,,42028116,100.0
145,Rurouni Kenshin: The Legend Ends,41900000,,,41900000,100.0
146,"As Above, So Below",41898409,21321100.0,50.9,20577309,49.1
147,This Is Where I Leave You,41296320,34296320.0,83.0,7000000,17.0
148,Boonie Bears: To the Rescue,40163675,,,40163675,100.0
149,The November Man,39661919,25018119.0,63.1,14643800,36.9
150,Recep Ivedik 4,39477906,,,39477906,100.0
151,Sin City: A Dame to Kill For,39407616,13757804.0,34.9,25649812,65.1
152,The Gambler,39280992,33680992.0,85.7,5600000,14.3
153,Samba,39178695,151530.0,0.4,39027165,99.6
154,Women Who Flirt,39156132,375495.0,1.0,38780637,99.0
155,Forbidden Empire 2014 Re-release,38885962,,,38885962,100.0
156,The Best of Me,38609668,26766213.0,69.3,11843455,30.7
157,Million Dollar Arm,38483455,36457627.0,94.7,2025828,5.3
158,But Always,38039248,430760.0,1.1,37608488,98.9
159,Devil's Due,36921560,15821461.0,42.9,21100099,57.1
160,A Most Wanted Man,36233517,17237855.0,47.6,18995662,52.4
161,Kundo: Age of the Rampant,35941291,280958.0,0.8,35660333,99.2
162,Doraemon the Movie: The New Records of Nobita's Spaceblazer 2014 Re-release,35861856,,,35861856,100.0
163,The Water Diviner,35396641,4196641.0,11.9,31200000,88.1
164,When Marnie Was There,34949567,561085.0,1.6,34388482,98.4
165,Endless Love,34718173,23438250.0,67.5,11279923,32.5
166,Black & White: The Dawn of Justice,34146896,,,34146896,100.0
167,"My Love, Don't Cross That River",34012261,,,34012261,100.0
168,Don't Go Breaking My Heart 2,33801759,,,33801759,100.0
169,Get on Up,33448971,30703100.0,91.8,2745871,8.2
170,Girls,33325338,,,33325338,100.0
171,The Crossing,32806475,,,32806475,100.0
172,Old Boys: The Way of the Dragon,32800000,,,32800000,100.0
173,Tinker Bell and the Legend of the NeverBeast,31836701,,,31836701,100.0
174,The Four 3,31521335,,,31521335,100.0
175,Wild Tales,31478893,3106530.0,9.9,28372363,90.1
176,Tazza: The Hidden Card,31278476,251555.0,0.8,31026921,99.2
177,Mrs. Brown's Boys D'Movie,31116264,,,31116264,100.0
178,Rise of the Legend,30932534,,,30932534,100.0
179,Winter's Tale,30800231,12600231.0,40.9,18200000,59.1
180,When the Game Stands Tall,30138754,30127963.0,100.0,10791,0.1
181,Draft Day,29824199,28842237.0,96.7,981962,3.3
182,Big Eyes,29253166,14482031.0,49.5,14771135,50.5
183,The Fatal Encounter,29060186,,,29060186,100.0
184,Maya the Bee Movie,28638603,,,28638603,100.0
185,Pokémon the Movie: Diancie and the Cocoon of Destruction,28595105,,,28595105,100.0
186,The Divine Move,27926871,136707.0,0.5,27790164,99.5
187,Nicholas on Holiday,27567832,,,27567832,100.0
188,Grace of Monaco,27515247,,,27515247,100.0
189,Left Behind,27405896,14019924.0,51.2,13385972,48.8
190,Joy of Fatherhood,27088817,,,27088817,100.0
191,A Hard Day,26488847,19004.0,0.1,26469843,99.9
192,Top Five,26117471,25317471.0,96.9,800000,3.1
193,Iceman,26033917,7679.0,0.1,26026238,100.0
194,Meet Miss Anxiety,25948636,,,25948636,100.0
195,"Love, Rosie",25574387,20431.0,0.1,25553956,99.9
196,A Haunted House 2,25358716,17329486.0,68.3,8029230,31.7
197,And So It Goes,25312387,15160801.0,59.9,10151586,40.1
198,Kung Fu Jungle,24070765,129784.0,0.5,23940981,99.5
199,Hot Road,22916313,,,22916313,100.0
200,Fading Gigolo,22706304,3769873.0,16.6,18936431,83.4
