rank,title,worldwide,domestic,domestic_pct,foreign,foreign_pct
61,13 Going on 30,96455697,57231747.0,59.3,39223950,40.7
62,The Manchurian Candidate,96105910,65955630.0,68.6,30150280,31.4
63,Secret Window,92913171,48022900.0,51.7,44890271,48.3
64,House of Flying Daggers,92863945,11050094.0,11.9,81813851,88.1
65,Downfall,92181574,5509040.0,6.0,86672534,94.0
66,Anchorman: The Legend of Ron Burgundy,90650045,85288303.0,94.1,5361427,5.9
67,Catwoman,82402379,40202379.0,48.8,42200000,51.2
68,The Chorus,82032134,2087128.0,2.5,79945006,97.5
69,Exorcist: The Beginning,78110021,41821986.0,53.5,36288035,46.5
70,The Ladykillers,76665191,39799191.0,51.9,36866000,48.1
71,(T)Raumschiff Surprise - Periode 1,76341401,,,76341401,100.0
72,Crying Out Love in the Center of the World,73611055,,,73611055,100.0
73,Eternal Sunshine of the Spotless Mind,73389726,34400301.0,46.9,38987433,53.1
74,Without a Paddle,73029190,58169327.0,79.7,14859863,20.3
75,Around the World in 80 Days,72178895,24008137.0,33.3,48170758,66.7
76,Anacondas: The Hunt for the Blood Orchid,70992898,32238923.0,45.4,38753975,54.6
77,Taxi 2004 Re-release,70778329,36611066.0,51.7,34167263,48.3
78,A Cinderella Story,70080371,51438175.0,73.4,18629734,26.6
79,Tae Guk Gi: The Brotherhood of War,69827583,1111061.0,1.6,68716522,98.4
80,A Very Long Engagement,69424389,6524389.0,9.4,62900000,90.6
81,Barbershop 2: Back in Business,65991448,65111277.0,98.7,880171,1.3
82,Taking Lives,65470529,32682342.0,49.9,32788187,50.1
83,Miracle,64445708,64378093.0,99.9,67615,0.1
84,After the Sunset,62657868,28331233.0,45.2,34326635,54.8
85,Two Brothers,62172050,19176754.0,30.8,42995296,69.2
86,Friday Night Lights,61950770,61255921.0,98.9,694849,1.1
87,In Good Company,61315215,45806659.0,74.7,15508556,25.3
88,Sky Captain and the World of Tomorrow,57947036,37762677.0,65.2,20184359,34.8
89,Cellular,57678321,32003620.0,55.5,25674701,44.5
90,The Motorcycle Diaries,57663224,16781387.0,29.1,40881837,70.9
91,Seven Dwarves,57410311,,,57410311,100.0
92,Walking Tall,57223890,46437717.0,81.2,10786173,18.8
93,Spanglish,55470154,42726869.0,77.0,12743285,23.0
94,The Punisher,54700105,33810189.0,61.8,20889916,38.2
95,Open Water,54683487,30610863.0,56.0,24072624,44.0
96,Team America: World Police,50826898,32786074.0,64.5,18040824,35.5
97,You Got Served,50576805,40363810.0,79.8,10212995,20.2
98,Raising Helen,49718611,37486512.0,75.4,12232099,24.6
99,Fat Albert,48551322,48116322.0,99.1,435000,0.9
100,Be with You,46616207,,,46616207,100.0
101,Napoleon Dynamite,46118097,44540956.0,96.6,1577141,3.4
102,The Sea Inside,43685449,2104923.0,4.8,41580526,95.2
103,Wimbledon,41682237,17001133.0,40.8,24681104,59.2
104,Twisted,40954603,25198598.0,61.5,15756005,38.5
105,Bad Education,40350837,5211842.0,12.9,35138995,87.1
106,Crimson Rivers 2: Angels of the Apocalypse,40152148,152148.0,0.4,40000000,99.6
107,The Prince and Me,37666766,28176497.0,74.8,9490269,25.2
108,Garden State,35825316,26782316.0,74.8,9043000,25.2
109,Jersey Girl,35492921,25268157.0,71.2,10224764,28.8
110,Alfie,35060882,13399812.0,38.2,21661070,61.8
111,Flight of the Phoenix,35021497,21009180.0,60.0,14012317,40.0
112,The Life Aquatic with Steve Zissou,34808403,24020403.0,69.0,10788000,31.0
113,Pokémon the Movie: Destiny Deoxys,34337258,,,34337258,100.0
114,Hotel Rwanda,33882243,23530892.0,69.4,10351351,30.6
115,Confessions of a Teenage Drama Queen,33251890,29331068.0,88.2,3920822,11.8
116,Night Watch,32396890,,,32396890,100.0
117,Johnson Family Vacation,31326183,31203964.0,99.6,122219,0.4
118,The Girl Next Door,30381722,14589444.0,48.0,15792278,52.0
119,Godsend,30120671,14379751.0,47.7,15740920,52.3
120,Shaun of the Dead,30039392,13542874.0,45.1,16496518,54.9
121,Yu-Gi-Oh!: The Movie - Pyramid of Light,29144802,19765868.0,67.8,9378934,32.2
122,Agent Cody Banks 2: Destination London,28818995,23630159.0,82.0,5188836,18.0
123,Thunderbirds,28283637,6880917.0,24.3,21402720,75.7
124,Dirty Dancing: Havana Nights,27685016,14161590.0,51.2,13523426,48.8
125,Ella Enchanted,27388767,22918387.0,83.7,4470380,16.3
126,Doraemon: Nobita in the Wan-Nyan Spacetime Odyssey,26663978,,,26663978,100.0
127,The Whole Ten Yards,26170671,16328471.0,62.4,9842200,37.6
128,The Alamo,25819961,22414961.0,86.8,3405000,13.2
129,Seed of Chucky,24829644,17083732.0,68.8,7745912,31.2
130,Bride & Prejudice,24716440,6605592.0,26.7,18110848,73.3
131,Podium,24511116,,,24511116,100.0
132,Harold & Kumar Go to White Castle,23936908,18250550.0,76.2,5686358,23.8
133,Birth,23925492,5095038.0,21.3,18830454,78.7
134,Christmas in Love,22668087,,,22668087,100.0
135,Detective Conan: Magician of the Silver Sky,22618511,,,22618511,100.0
136,EuroTrip,22605153,17771387.0,78.6,4833766,21.4
137,Quill: The Life of a Guide Dog,22298559,,,22298559,100.0
138,NASCAR: The IMAX Experience,22248831,21583831.0,97.0,665000,3.0
139,Little Black Book,22035509,20698668.0,93.9,1336841,6.1
140,Do You Know Claudia?,21852972,,,21852972,100.0
141,Mr. 3000,21839377,21811187.0,99.9,28190,0.1
142,Wicker Park,21568818,13001257.0,60.3,8567561,39.7
143,Win a Date with Tad Hamilton!,21513434,17071962.0,79.4,4441472,20.6
144,The Merchant of Venice,21417725,3765585.0,17.6,17652140,82.4
145,New York Minute,21289826,14071441.0,66.1,7218385,33.9
146,Mindhunters,21148829,4480744.0,21.2,16668085,78.8
147,G.O.R.A.,20839049,,,20839049,100.0
148,Super Size Me,20645757,11536423.0,55.9,9109334,44.1
149,The 11 Commandments,20537839,,,20537839,100.0
150,Ladies in Lavender,20377075,6765081.0,33.2,13611994,66.8
151,Melinda and Melinda,20129327,3826280.0,19.0,16303047,81.0
152,I Heart Huckabees,20072172,12785432.0,63.7,7286740,36.3
153,2046,19470239,1444588.0,7.4,18025651,92.6
154,Vanity Fair,19463185,16136476.0,82.9,3326709,17.1
155,Windstruck,19225992,,,19225992,100.0
156,The Corsican File,18922216,,,18922216,100.0
157,Swing Girls,18758613,,,18758613,100.0
158,Look at Me,18729751,1737308.0,9.3,16992443,90.7
159,De-Lovely,18611951,13456633.0,72.3,5155318,27.7
160,My Baby's Daddy,18490423,17669317.0,95.6,821106,4.4
161,Quai des illusions,18291248,,,18291248,100.0
162,Kinsey,17050017,10254979.0,60.1,6795038,39.9
163,Catch That Kid,16951702,16703799.0,98.5,247903,1.5
164,Paparazzi,16796512,15714234.0,93.6,1082278,6.4
165,One Missed Call,16367880,,,16367880,100.0
166,"Nin x Nin: Ninja Hattori-kun, the Movie",16351134,,,16351134,100.0
167,What the #$*! Do We (K)now!?,15998178,10942306.0,68.4,5055872,31.6
168,Before Sunset,15854307,5820649.0,36.7,10029110,63.3
169,Lucky Luke and the Daltons,15823762,,,15823762,100.0
170,Surviving Christmas,15125687,11663156.0,77.1,3462531,22.9
171,The Last Trapper,14905929,,,14905929,100.0
172,Raise Your Voice,14867514,10411980.0,70.0,4455534,30.0
173,Soul Plane,14821824,14190750.0,95.7,631074,4.3
174,Half a Confession,14638660,,,14638660,100.0
175,Welcome to Mooseport,14615099,14470947.0,99.0,144152,1.0
176,Envy,14494036,13562325.0,93.6,931711,6.4
177,Being Julia,14339171,7739049.0,54.0,6600122,46.0
178,Vizontele Tuuba,13954476,,,13954476,100.0
179,French Spies,13844465,,,13844465,100.0
180,Der Wixxer,13607165,,,13607165,100.0
181,One Piece: The Cursed Holy Sword,13422333,,,13422333,100.0
182,Umizaru,13361623,,,13361623,100.0
183,RRRrrrr!!!,13315054,54361.0,0.4,13260693,99.6
184,Vera Drake,13267869,3775283.0,28.5,9492586,71.5
185,Mariages!,12991310,,,12991310,100.0
186,Maria Full of Grace,12594630,6529624.0,51.8,6065006,48.2
187,Breakin' All the Rules,12544254,12264319.0,97.8,279935,2.2
188,The Clearing,12520799,5763875.0,46.0,6756924,54.0
189,Casshern,12353768,,,12353768,100.0
190,Chasing Liberty,12313323,12195626.0,99.0,117697,1.0
191,Don't Move,12071007,337265.0,2.8,11733742,97.2
192,Kureyon Shin-chan 2004 Re-release,12066375,,,12066375,100.0
193,The Cookout,12009070,11814019.0,98.4,195051,1.6
194,Layer Cake,11850214,2339957.0,19.7,9510257,80.3
195,Suspect Zero,11416075,8725813.0,76.4,2690262,23.6
196,Connie and Carla,11341016,8085771.0,71.3,3255245,28.7
197,Naruto the Movie: Ninja Clash in the Land of Snow,11141307,,,11141307,100.0
198,Head-On,11030861,435395.0,3.9,10595466,96.1
199,District B13,10976892,1200216.0,10.9,9776676,89.1
200,The Perfect Score,10898337,10391003.0,95.3,507334,4.7
