rank,title,worldwide,domestic,domestic_pct,foreign,foreign_pct
126,Dutch,4603929,4603929.0,100.0,,
127,Run,4409328,4409328.0,100.0,,
128,Hear My Song,4313473,4313473.0,100.0,,
129,Popcorn,4205000,4205000.0,100.0,,
130,Life Stinks,4102526,4102526.0,100.0,,
131,Impromptu,4076211,4076211.0,100.0,,
132,Antarctica,4075362,,,4075362.0,100.0
133,Paris Is Burning,3779620,3779620.0,100.0,,
134,Mannequin: On the Move,3752428,3752428.0,100.0,,
135,My Heroes Have Always Been Cowboys,3603615,3603615.0,100.0,,
136,Shout,3547684,3547684.0,100.0,,
137,Homicide,2971661,2971661.0,100.0,,
138,Another You,2865916,2865916.0,100.0,,
139,The Man in the Moon,2853801,2853801.0,100.0,,
140,Return to the Blue Lagoon,2807854,2807854.0,100.0,,
141,Straight Out of Brooklyn,2712293,2712293.0,100.0,,
142,Naked Lunch,2641357,2641357.0,100.0,,
143,Showdown in Little Tokyo,2275557,2275557.0,100.0,,
144,29th Street,2120564,2120564.0,100.0,,
145,Cadence,2070871,2070871.0,100.0,,
146,The Double Life of Véronique,2002966,1999955.0,99.8,3011.0,0.2
147,Ju Dou,1986433,1986433.0,100.0,,
148,Madame Bovary,1942423,1942423.0,100.0,,
149,Spartacus 1991 Re-release,1830650,1830650.0,100.0,,
150,Prospero's Books,1750301,1750301.0,100.0,,
151,Everybody's Fine,1745470,1745470.0,100.0,,
152,My Father's Glory,1730856,1730856.0,100.0,,
153,High Heels,1710057,1710057.0,100.0,,
154,Citizen Kane 1991 Re-release,1585634,1585634.0,100.0,,
155,Truly Madly Deeply,1554742,1554742.0,100.0,,
156,Life Is Sweet,1516414,1516414.0,100.0,,
157,Company Business,1501785,1501785.0,100.0,,
158,My Mother's Castle,1477071,1477071.0,100.0,,
159,Mister Johnson,1464242,1464242.0,100.0,,
160,Book of Love,1382259,1382259.0,100.0,,
161,At Play in the Fields of the Lord,1345903,1345903.0,100.0,,
162,City of Hope,1345015,1345015.0,100.0,,
163,Hearts of Darkness: A Filmmaker's Apocalypse,1318849,1318449.0,100.0,,
164,The Rapture,1277404,1277404.0,100.0,,
165,Kickboxer 2: The Road Back,1250712,1250712.0,100.0,,
166,The Comfort of Strangers,1244381,1244381.0,100.0,,
167,Slacker,1228108,1228108.0,100.0,,
168,Cool as Ice,1193062,1193062.0,100.0,,
169,Year of the Gun,1182273,1182273.0,100.0,,
170,The Unborn,1159578,1159578.0,100.0,,
171,Daddy Nostalgia,1108429,1108429.0,100.0,,
172,Kafka,1059071,1059071.0,100.0,,
173,An Angel at My Table,1054638,1054638.0,100.0,,
174,Whore,1008404,1008404.0,100.0,,
175,Screenplay: Antonia and Jane,1002078,1002078.0,100.0,,
176,Meeting Venus,1000348,1000348.0,100.0,,
177,Talkin' Dirty After Dark,978775,978775.0,100.0,,
178,The Taking of Beverly Hills,939277,939277.0,100.0,,
179,Beastmaster 2: Through the Portal of Time,869325,869325.0,100.0,,
180,The 23rd Tournee of Animation,862309,862309.0,100.0,,
181,The Miracle,835519,835519.0,100.0,,
182,Until the End of the World,829625,829625.0,100.0,,
183,Poison,787280,787280.0,100.0,,
184,Mindwalk,774048,774048.0,100.0,,
185,The Story of Boys & Girls,741221,741221.0,100.0,,
186,Rosencrantz & Guildenstern Are Dead,739104,739104.0,100.0,,
187,The British Invasion Returns,729102,729102.0,100.0,,
188,Thousand Pieces of Gold,717772,717772.0,100.0,,
189,Dice Rules,637327,637327.0,100.0,,
190,Queens Logic,612781,612781.0,100.0,,
191,Auntie Danielle,604624,604624.0,100.0,,
192,The Pope Must Diet,582510,582510.0,100.0,,
193,The Search for Signs of Intelligent Life in the Universe,579854,579854.0,100.0,,
194,Rich Girl,561000,561000.0,100.0,,
195,Hangin' with the Homeboys,532933,532933.0,100.0,,
196,"Sex, Drugs, Rock & Roll",530392,530392.0,100.0,,
197,Rhapsody in August,516431,516431.0,100.0,,
198,Meet the Applegates,485772,485772.0,100.0,,
199,McBain,456127,456127.0,100.0,,
200,Drowning by Numbers,424773,424773.0,100.0,,
