rank,title,worldwide,domestic,domestic_pct,foreign,foreign_pct
1,Top Gun,176913085,176781728.0,99.9,130056.0,0.1
2,Crocodile Dundee,174803506,174803506.0,100.0,,
3,Platoon,138545632,138530565.0,100.0,15067.0,0.1
4,The Karate Kid Part II,115103979,115103979.0,100.0,,
5,Star Trek IV: The Voyage Home,109713132,109713132.0,100.0,,
6,Back to School,91258000,91258000.0,100.0,,
7,Aliens,85175064,85160248.0,100.0,10472.0,0.1
8,The Golden Child,79817937,79817937.0,100.0,,
9,Ruthless People,71624879,71624879.0,100.0,,
10,Ferris Bueller's Day Off,70720104,70136369.0,99.2,576308.0,0.8
11,Down and Out in Beverly Hills,62134225,62134225.0,100.0,,
12,The Color of Money,52293982,52293982.0,100.0,,
13,Stand by Me,52287546,52287414.0,100.0,,
14,Legal Eagles,49851591,49851591.0,100.0,,
15,Cobra,49042224,49042224.0,100.0,,
16,An American Tail,47483002,47483002.0,100.0,,
17,Police Academy 3: Back in Training,43579163,43579163.0,100.0,,
18,Heartbreak Ridge,42724017,42724017.0,100.0,,
19,Peggy Sue Got Married,41382841,41382841.0,100.0,,
20,Poltergeist II: The Other Side,40998097,40996665.0,100.0,,
21,Short Circuit,40697761,40697761.0,100.0,,
22,Pretty in Pink,40471663,40471663.0,100.0,,
23,The Fly,40460371,40456565.0,100.0,,
24,Three Amigos!,39246734,39246734.0,100.0,,
25,Little Shop of Horrors,38752302,38748395.0,100.0,,
26,About Last Night,38702310,38702310.0,100.0,,
27,Running Scared,38500726,38500726.0,100.0,,
28,The Money Pit,37499651,37499651.0,100.0,,
29,Gung Ho,36611610,36611610.0,100.0,,
30,Hannah and Her Sisters,35392203,35392203.0,100.0,,
31,Nothing in Common,32324557,32324557.0,100.0,,
32,Children of a Lesser God,31853080,31853080.0,100.0,,
33,Lady and the Tramp 1986 Re-release,31129082,31129082.0,100.0,,
34,Jumpin' Jack Flash,29844101,29844101.0,100.0,,
35,Hoosiers,28607524,28607524.0,100.0,,
36,Soul Man,27820000,27820000.0,100.0,,
37,Wildcats,26285544,26285544.0,100.0,,
38,The Great Mouse Detective,25336794,25336794.0,100.0,,
39,Heartburn,25314189,25314189.0,100.0,,
40,The Morning After,25147055,25147055.0,100.0,,
41,Iron Eagle,24159872,24159872.0,100.0,,
42,Crimes of the Heart,22905522,22905522.0,100.0,,
43,Tough Guys,21458229,21458229.0,100.0,,
44,A Room with a View,21040996,20966644.0,99.6,73673.0,0.4
45,F/X,20603715,20603715.0,100.0,,
46,Friday the 13th Part VI: Jason Lives,19472057,19472057.0,100.0,,
47,House,19444631,19444631.0,100.0,,
48,Flight of the Navigator,18564613,18564613.0,100.0,,
49,"Jo Jo Dancer, Your Life Is Calling",18034150,18034150.0,100.0,,
50,The Delta Force,17768900,17768900.0,100.0,,
51,Song of the South 1986 Re-release,17659346,17659346.0,100.0,,
52,The Mission,17218023,17218023.0,100.0,,
53,Legend,16837628,15502112.0,92.1,1335516.0,7.9
54,Howard the Duck,16295774,16295774.0,100.0,,
55,Raw Deal,16209459,16209459.0,100.0,,
56,Armed and Dangerous,15945534,15945534.0,100.0,,
57,Youngblood,15448384,15448384.0,100.0,,
58,Sleeping Beauty 1986 Re-release,15120195,15120195.0,100.0,,
59,Psycho III,14481606,14481606.0,100.0,,
60,The Mosquito Coast,14302779,14302779.0,100.0,,
61,Sweet Liberty,14205021,14205021.0,100.0,,
62,One Crazy Summer,13431806,13431806.0,100.0,,
63,Extremities,13418091,13418091.0,100.0,,
64,Critters,13167232,13167232.0,100.0,,
65,April Fool's Day,12947763,12947763.0,100.0,,
66,Labyrinth,12912426,12729917.0,98.6,176842.0,1.4
67,Club Paradise,12308521,12308521.0,100.0,,
68,No Mercy,12303904,12303904.0,100.0,,
69,Brighton Beach Memoirs,11957943,11957943.0,100.0,,
70,Firewalker,11949484,11949484.0,100.0,,
71,Big Trouble in Little China,11101439,11100000.0,100.0,,
72,Under the Cherry Moon,10090429,10090429.0,100.0,,
73,Murphy's Law,9947631,9947631.0,100.0,,
74,SpaceCamp,9697739,9697739.0,100.0,,
75,Deadly Friend,8988731,8988731.0,100.0,,
76,Manhunter,8621544,8620929.0,100.0,,
77,Blue Velvet,8552433,8551228.0,100.0,,
78,Care Bears Movie II: A New Generation,8540346,8540346.0,100.0,,
79,Wise Guys,8475466,8475466.0,100.0,,
80,Something Wild,8362969,8362969.0,100.0,,
81,Lucas,8200000,8200000.0,100.0,,
82,Haunted Honeymoon,8033397,8033397.0,100.0,,
83,The Texas Chainsaw Massacre 2,8025872,8025872.0,100.0,,
84,The Best of Times,7790931,7790931.0,100.0,,
85,Quicksilver,7634909,7634909.0,100.0,,
86,Maximum Overdrive,7433663,7433663.0,100.0,,
87,Witchboard,7369373,7369373.0,100.0,,
88,The Boy Who Could Fly,7177431,7177431.0,100.0,,
89,The Name of the Rose,7153487,7153487.0,100.0,,
90,She's Gotta Have It,7137502,7137502.0,100.0,,
91,Blue City,6947787,6947787.0,100.0,,
92,Trick or Treat,6797218,6797218.0,100.0,,
93,9½ Weeks,6735922,6735922.0,100.0,,
94,Black Moon Rising,6637565,6637565.0,100.0,,
95,Just Between Friends,6408791,6408791.0,100.0,,
96,A Fine Mess,6029824,6029824.0,100.0,,
97,My Little Pony: The Movie,5958456,5958456.0,100.0,,
98,Highlander,5900000,5900000.0,100.0,,
99,The Transformers: The Movie,5849647,5849647.0,100.0,,
100,The Hitcher,5844868,5844868.0,100.0,,
101,Crossroads,5839031,5839031.0,100.0,,
102,Mona Lisa,5794184,5794184.0,100.0,,
103,Troll,5450815,5450815.0,100.0,,
104,52 Pick-Up,5186646,5186646.0,100.0,,
105,Out of Bounds,5099316,5099316.0,100.0,,
106,Vamp,4941117,4941117.0,100.0,,
107,Invaders from Mars,4884663,4884663.0,100.0,,
108,Band of the Hand,4865912,4865912.0,100.0,,
109,American Anthem,4845724,4845724.0,100.0,,
110,Off Beat,4842778,4842778.0,100.0,,
111,My Chauffeur,4781448,4781448.0,100.0,,
112,Violets Are Blue...,4743287,4743287.0,100.0,,
