rank,title,worldwide,domestic,domestic_pct,foreign,foreign_pct
1,Star Wars: Episode VI - Return of the Jedi,252601637,252583617.0,100.0,18020.0,0.1
2,Terms of Endearment,108423489,108423489.0,100.0,,
3,Flashdance,92921203,92921203.0,100.0,,
4,Trading Places,90404800,90404800.0,100.0,,
5,Superman III,80250623,59950623.0,74.7,20300000.0,25.3
6,WarGames,79567667,79567667.0,100.0,,
7,Octopussy,67917359,67893619.0,100.0,23475.0,0.1
8,Sudden Impact,67642693,67642693.0,100.0,,
9,Staying Alive,64892670,64892670.0,100.0,,
10,Mr. Mom,64783827,64783827.0,100.0,,
11,Risky Business,63541777,63541777.0,100.0,,
12,Vacation,61399851,61399552.0,100.0,,
13,The Big Chill,56342711,56342711.0,100.0,,
14,Never Say Never Again,55433185,55432841.0,100.0,,
15,Jaws 3-D,45517055,45517055.0,100.0,,
16,Scarface,45231462,45227398.0,100.0,501.0,0.1
17,Blue Thunder,42313354,42313354.0,100.0,,
18,Yentl,40219251,40218899.0,100.0,,
19,Silkwood,35616970,35615609.0,100.0,,
20,Psycho II,34725000,34725000.0,100.0,,
21,Porky's II: The Next Day,33759266,33759266.0,100.0,,
22,Uncommon Valor,30503151,30503151.0,100.0,,
23,Snow White and the Seven Dwarfs 1983 Re-release,30100000,30100000.0,100.0,,
24,Never Cry Wolf,29600000,29600000.0,100.0,,
25,Twilight Zone: The Movie,29450919,29450919.0,100.0,,
26,Easy Money,29309766,29309766.0,100.0,,
27,High Road to China,28445927,28445927.0,100.0,,
28,The Outsiders,25697647,25697647.0,100.0,,
29,Spring Break,24071666,24071666.0,100.0,,
30,Two of a Kind,23646952,23646952.0,100.0,,
31,My Tutor,22587834,22587834.0,100.0,,
32,Class,21667789,21667789.0,100.0,,
33,The Right Stuff,21192102,21192102.0,100.0,,
34,Cujo,21156152,21156152.0,100.0,,
35,Christine,21018644,21017849.0,100.0,,
36,The Rescuers 1983 Re-release,21000000,21000000.0,100.0,,
37,The Dead Zone,20766616,20766616.0,100.0,,
38,Breathless,19910002,19910002.0,100.0,,
39,A Christmas Story,19295114,19294144.0,100.0,,
40,Max Dugan Returns,17613720,17613720.0,100.0,,
41,Valley Girl,17343596,17343596.0,100.0,,
42,All the Right Moves,17233166,17233166.0,100.0,,
43,Krull,16519460,16519460.0,100.0,,
44,Spacehunter: Adventures in the Forbidden Zone,16478265,16478265.0,100.0,,
45,Richard Pryor... Here and Now,16156776,16156776.0,100.0,,
46,D.C. Cab,16134627,16134627.0,100.0,,
47,Gorky Park,15856028,15856028.0,100.0,,
48,Still Smokin,15543710,15543710.0,100.0,,
49,The Meaning of Life,14929552,14929552.0,100.0,,
50,Educating Rita,14648076,14648076.0,100.0,,
51,Private School,14049540,14049540.0,100.0,,
52,The Survivors,14000000,14000000.0,100.0,,
53,The Entity,13277558,13277558.0,100.0,,
54,Revenge of the Ninja,13168027,13168027.0,100.0,,
55,To Be or Not to Be,13030214,13030214.0,100.0,,
56,Stroker Ace,13000000,13000000.0,100.0,,
57,Lone Wolf McQuade,12232628,12232628.0,100.0,,
58,The Black Stallion Returns,12049108,12049108.0,100.0,,
59,The Sword in the Stone,12000000,12000000.0,100.0,,
60,Deathstalker,11919250,11919250.0,100.0,,
61,Zelig,11798616,11798616.0,100.0,,
62,The Lords of Discipline,11787127,11787127.0,100.0,,
63,Raiders of the Lost Ark 1983 Re-release,11374454,11374454.0,100.0,,
64,The Smurfs and the Magic Flute,11234220,11234220.0,100.0,,
65,The Man Who Loved Women,10964231,10964231.0,100.0,,
66,Hercules,10676194,10676194.0,100.0,,
67,The House on Sorority Row,10604986,10604986.0,100.0,,
68,Doctor Detroit,10375893,10375893.0,100.0,,
69,Deal of the Century,10369581,10369581.0,100.0,,
70,The Man with Two Brains,10353438,10353438.0,100.0,,
71,The Year of Living Dangerously,10278575,10278575.0,100.0,,
72,Brainstorm,10219460,10219460.0,100.0,,
73,Lovesick,10171304,10171304.0,100.0,,
74,Without a Trace,9632062,9632062.0,100.0,,
75,Bad Boys,9190819,9190819.0,100.0,,
76,Rear Window 1983 Re-release,9084873,9084420.0,100.0,453.0,0.1
77,Strange Brew,8571374,8571374.0,100.0,,
78,Tender Mercies,8443124,8443124.0,100.0,,
79,Something Wicked This Way Comes,8400000,8400000.0,100.0,,
80,10 to Midnight,7175592,7175592.0,100.0,,
81,Romantic Comedy,6857733,6857733.0,100.0,,
82,Fanny and Alexander,6783901,6783304.0,100.0,,
83,Nightmares,6670680,6670680.0,100.0,,
84,The Golden Seal,6666725,6666725.0,100.0,,
85,The Osterman Weekend,6486797,6486797.0,100.0,,
86,Star 80,6472990,6472990.0,100.0,,
87,The Sting II,6347072,6347072.0,100.0,,
88,Amityville 3-D,6333135,6333135.0,100.0,,
89,Chained Heat,6149983,6149983.0,100.0,,
90,Beyond the Limit,5997566,5997566.0,100.0,,
91,The Hunger,5979292,5979292.0,100.0,,
92,Local Hero,5895761,5895761.0,100.0,,
93,Porky's 1983 Re-release,5797190,5797190.0,100.0,,
94,Under Fire,5696391,5696391.0,100.0,,
95,Smokey and the Bandit Part 3,5678950,5678950.0,100.0,,
96,A Night in Heaven,5563663,5563663.0,100.0,,
97,The Star Chamber,5555305,5555305.0,100.0,,
98,The Grey Fox,5516140,5516140.0,100.0,,
99,Vertigo 1983 Re-release,5343461,5343461.0,100.0,,
100,The Dresser,5310748,5310748.0,100.0,,
101,Metalstorm: The Destruction of Jared-Syn,5301085,5301085.0,100.0,,
102,Vigilante,5091888,5091888.0,100.0,,
103,Eddie and the Cruisers,4786789,4786789.0,100.0,,
104,Curse of the Pink Panther,4491986,4491986.0,100.0,,
105,Mortuary,4319001,4319001.0,100.0,,
106,Trenchcoat,4304286,4304286.0,100.0,,
107,Yellowbeard,4300000,4300000.0,100.0,,
108,The Keep,4219430,4218594.0,100.0,,
109,Joysticks,3952448,3952448.0,100.0,,
110,Let's Spend the Night Together,3821199,3821199.0,100.0,,
111,La Traviata,3783329,3783329.0,100.0,,
112,The Return of Martin Guerre,3704433,3704433.0,100.0,,
113,Running Brave,3000000,3000000.0,100.0,,
114,Yor: The Hunter from the Future,2810199,2810199.0,100.0,,
115,The Final Option,2666873,2666873.0,100.0,,
116,The Evil Dead,2661944,2400000.0,90.2,261944.0,9.8
117,The King of Comedy,2537183,2536242.0,100.0,,
118,Rumble Fish,2494480,2494480.0,100.0,,
119,The Man Who Wasn't There,2443487,2443487.0,100.0,,
120,Table for Five,2439705,2439705.0,100.0,,
121,Tough Enough,2433722,2433722.0,100.0,,
122,"Man, Woman and Child",2314561,2314561.0,100.0,,
123,Merry Christmas Mr. Lawrence,2307000,2306560.0,100.0,,
124,The Draughtsman's Contract,2283233,2256246.0,98.8,26987.0,1.2
125,The Night of the Shooting Stars,2251121,2251121.0,100.0,,
126,Videodrome,2121937,2120439.0,99.9,1498.0,0.1
127,Friday the 13th: Part 3 1983 Re-release,2108548,2108548.0,100.0,,
128,Screwballs,2082215,2082215.0,100.0,,
129,Testament,2044892,2044892.0,100.0,,
130,Pieces,2032311,2032311.0,100.0,,
131,Savage Islands,1963756,1963756.0,100.0,,
132,Baby It's You,1867792,1867792.0,100.0,,
133,Heat and Dust,1741435,1741435.0,100.0,,
134,Koyaanisqatsi,1724041,1723872.0,100.0,,
135,Stryker,1723487,1723487.0,100.0,,
136,Get Crazy,1645711,1645711.0,100.0,,
137,Lianna,1530839,1530839.0,100.0,,
138,Strange Invaders,1362303,1362303.0,100.0,,
139,Losin' It,1246141,1246141.0,100.0,,
140,The Lonely Lady,1223200,1223200.0,100.0,,
141,Possession,1115082,1113538.0,99.9,,
142,"Say Amen, Somebody",1108299,1108299.0,100.0,,
143,Of Unknown Origin,1080470,1080470.0,100.0,,
144,Getting It On,975414,975414.0,100.0,,
145,Rocky III 1983 Re-release,902228,902228.0,100.0,,
146,American Playhouse: The Ballad of Gregorio Cortez,804963,804963.0,100.0,,
147,Lonely Hearts,777087,777087.0,100.0,,
148,Fire and Ice,760883,760883.0,100.0,,
149,The Pirates of Penzance,694497,694497.0,100.0,,
150,Daniel,687475,687475.0,100.0,,
151,Poltergeist 1983 Re-release,536108,536108.0,100.0,,
152,Streamers,378452,378452.0,100.0,,
153,Britannia Hospital,375713,375713.0,100.0,,
154,Boarding School,306061,306061.0,100.0,,
155,Heart Like a Wheel,272278,272278.0,100.0,,
156,Puberty Blues,237000,237000.0,100.0,,
157,The Girl with the Red Hair,39001,39001.0,100.0,,
158,Rock & Rule,30379,30379.0,100.0,,
159,In the White City,2540,,,2540.0,100.0
