rank,title,worldwide,domestic,domestic_pct,foreign,foreign_pct
51,Hacksaw Ridge,180563636,67209615.0,37.2,113354021.0,62.8
52,Allegiant,179246868,66184051.0,36.9,113062817.0,63.1
53,Operation Mekong,173839072,800012.0,0.5,173039060.0,99.5
54,The Girl on the Train,173185859,75395035.0,43.5,97790824.0,56.5
55,The Huntsman: Winter's War,164989338,48390190.0,29.3,116599148.0,70.7
56,The Magnificent Seven,162360636,93432655.0,57.5,68927981.0,42.5
57,Jack Reacher: Never Go Back,162146076,58697076.0,36.2,103449000.0,63.8
58,Don't Breathe,157761002,89217875.0,56.6,68543127.0,43.4
59,The Accountant,155560045,86260045.0,55.5,69300000.0,44.5
60,Lights Out,149368835,67268835.0,45.0,82100000.0,55.0
61,Time Raiders,145819137,,,145819137.0,100.0
62,Pete's Dragon,143695338,76233151.0,53.1,67462187.0,46.9
63,Sausage Party,140705322,97685686.0,69.4,43019636.0,30.6
64,Lion,140312928,51738905.0,36.9,88574023.0,63.1
65,Skiptrace,136579287,,,136579287.0,100.0
66,Mechanic: Resurrection,125729635,21218403.0,16.9,104511232.0,83.1
67,Deepwater Horizon,121790373,61433527.0,50.4,60356846.0,49.6
68,Allied,119520023,40098064.0,33.5,79421959.0,66.5
69,I Belonged to You,119107580,744541.0,0.6,118363039.0,99.4
70,The Shallows,119100758,55124043.0,46.3,63976715.0,53.7
71,The Purge: Election Year,118587880,79213375.0,66.8,39374505.0,33.2
72,Why Him?,118102725,60323786.0,51.1,57778939.0,48.9
73,Book of Love,114679097,,,114679097.0,100.0
74,Office Christmas Party,114501299,54767494.0,47.8,59733805.0,52.2
75,How to Be Single,112543513,46843513.0,41.6,65700000.0,58.4
76,10 Cloverfield Lane,110216998,72082998.0,65.4,38134000.0,34.6
77,Neighbors 2: Sorority Rising,108007109,55455765.0,51.3,52551344.0,48.7
78,Cold War 2,103197501,560824.0,0.5,102636677.0,99.5
79,Railroad Tigers,102205175,218044.0,0.2,101987131.0,99.8
80,Some Like It Hot,95721752,100026.0,0.1,95621726.0,99.9
81,Dirty Grandpa,94073028,35593113.0,37.8,58479915.0,62.2
82,Ben-Hur,94061311,26410477.0,28.1,67650834.0,71.9
83,Money Monster,93282604,41012075.0,44.0,52270529.0,56.0
84,Train to Busan,92742323,2129768.0,2.3,90612555.0,97.7
85,My Big Fat Greek Wedding 2,90632641,59689605.0,65.9,30943036.0,34.1
86,Collateral Beauty,88616021,31016021.0,35.0,57600000.0,65.0
87,Line Walker,88228755,,,88228755.0,100.0
88,Sultan,87280000,6200000.0,7.1,81080000.0,92.9
89,War Dogs,86434523,43034523.0,49.8,43400000.0,50.2
90,Big Fish & Begonia,85409373,,,85409373.0,100.0
91,Nerve,85251425,38583626.0,45.3,46667799.0,54.7
92,Leap!,84197417,2844490.0,3.4,81352927.0,96.6
93,Ouija: Origin of Evil,81705746,35144505.0,43.0,46561241.0,57.0
94,Underworld: Blood Wars,81093313,30353973.0,37.4,50739340.0,62.6
95,Manchester by the Sea,78988148,47695371.0,60.4,31292777.0,39.6
96,The Boss,78844582,63285885.0,80.3,15558697.0,19.7
97,Shin Godzilla,77947607,1918403.0,2.5,76029204.0,97.5
98,Mike and Dave Need Wedding Dates,77068246,46009673.0,59.7,31058573.0,40.3
99,Kubo and the Two Strings,76249438,48023088.0,63.0,28226350.0,37.0
100,Quo vado?,75878701,,,75878701.0,100.0
101,Boo! A Madea Halloween,74827344,73206343.0,97.8,1621001.0,2.2
102,Miracles from Heaven,73983003,61705123.0,83.4,12277880.0,16.6
103,The Nice Guys,71261763,36261763.0,50.9,35000000.0,49.1
104,I Am Not Madame Bovary,70826207,436798.0,0.6,70389409.0,99.4
105,See You Tomorrow,70065569,,,70065569.0,100.0
106,One Piece Film: Gold,66207073,423593.0,0.6,65783480.0,99.4
107,Moonlight,65172611,27854932.0,42.7,37317679.0,57.3
108,Monster Trucks,64493915,33370166.0,51.7,31123749.0,48.3
109,Fences,64414761,57682904.0,89.5,6731857.0,10.5
110,"Hail, Caesar!",63647656,30498085.0,47.9,33149571.0,52.1
111,Huo guo ying xiong,58106427,779818.0,1.3,57326609.0,98.7
112,L.O.R.D: Legend of Ravaging Dynasties,58089494,350456.0,0.6,57739038.0,99.4
113,Nine Lives,57814445,19700032.0,34.1,38114413.0,65.9
114,Zoolander 2,56722693,28848693.0,50.9,27874000.0,49.1
115,Barbershop: The Next Cut,55630051,54030051.0,97.1,1600000.0,2.9
116,The Age of Shadows,54491162,541719.0,1.0,53949443.0,99.0
117,A Chinese Odyssey: Part Three,53306108,,,53306108.0,100.0
118,Tunnel,52444295,568876.0,1.1,51875419.0,98.9
119,Patriots Day,52185751,31886361.0,61.1,20299390.0,38.9
120,My Beloved Bodyguard,52165873,,,52165873.0,100.0
121,The Finest Hours,52099090,27569558.0,52.9,24529532.0,47.1
122,Master,51636415,597251.0,1.2,51039164.0,98.8
123,Doraemon the Movie: Nobita and the Birth of Japan,50939840,,,50939840.0,100.0
124,The Wailing,49851770,786633.0,1.6,49065137.0,98.4
125,Two Is a Family,49619118,,,49619118.0,100.0
126,Never Gone,48980792,96421.0,0.2,48884371.0,99.8
127,Luck-Key,48913975,466505.0,1.0,48447470.0,99.0
128,Florence Foster Jenkins,48902953,27383770.0,56.0,21519183.0,44.0
129,Mother's Day,48782670,32492859.0,66.6,16289811.0,33.4
130,"Yo-kai Watch Movie: It's the Secret of Birth, Meow! 2016 Re-release",47642462,,,47642462.0,100.0
131,A Monster Calls,47309313,3740823.0,7.9,43568490.0,92.1
132,Risen,46432579,36880033.0,79.4,9552546.0,20.6
133,Eddie the Eagle,46152800,15789389.0,34.2,30363411.0,65.8
134,Blair Witch,45173154,20777061.0,46.0,24396093.0,54.0
135,Boonie Bears: The Big Top Secret,45150390,,,45150390.0,100.0
136,Café Society,43763247,11103205.0,25.4,32660042.0,74.6
137,League of Gods,43498766,181633.0,0.4,43317133.0,99.6
138,Almost Christmas,42580920,42158780.0,99.0,422140.0,1.0
139,The Witch,40423945,25138705.0,62.2,15285240.0,37.8
140,The Wild Life,40075446,8005586.0,20.0,32069860.0,80.0
141,Love O2O,39969537,,,39969537.0,100.0
142,The Forest,39712000,26594261.0,67.0,13117739.0,33.0
143,Absolutely Fabulous: The Movie,39219109,4772155.0,12.2,34446954.0,87.8
144,My Mom Is a Character 2,39195565,,,39195565.0,100.0
145,Masterpiece Mystery: Sherlock: The Abominable Bride,39139204,,,39139204.0,100.0
146,"Crouching Tiger, Hidden Dragon: Sword of Destiny",38659039,,,38659039.0,100.0
147,Hell or High Water,37879877,27007844.0,71.3,10872033.0,28.7
148,Mission Milano,37749848,,,37749848.0,100.0
149,The Handmaiden,37692886,2006788.0,5.3,35686098.0,94.7
150,Snowden,37357216,21587519.0,57.8,15769697.0,42.2
151,Nobunaga Concerto: The Movie,36187594,,,36187594.0,100.0
152,Eye in the Sky,35259653,18704595.0,53.0,16555058.0,47.0
153,The Tuche Family: The American Dream,35210425,,,35210425.0,100.0
154,Os Dez Mandamentos - O Filme,31998251,,,31998251.0,100.0
155,Bounty Hunters,31918573,,,31918573.0,100.0
156,Ae Dil Hai Mushkil,31668920,4264983.0,13.5,27403937.0,86.5
157,Assassination Classroom: The Graduation,31352921,,,31352921.0,100.0
158,Perfect Strangers,31254929,,,31254929.0,100.0
159,Billy Lynn's Long Halftime Walk,30930984,1738477.0,5.6,29192507.0,94.4
160,Pandora,30896701,,,30896701.0,100.0
161,Norm of the North,30734502,17062499.0,55.5,13672003.0,44.5
162,When the Bough Breaks,30658387,29747603.0,97.0,910784.0,3.0
163,S Storm,30381402,,,30381402.0,100.0
164,Nocturnal Animals,30311857,10663357.0,35.2,19648500.0,64.8
165,A Silent Voice: The Movie,30021659,310407.0,1.0,29711252.0,99.0
166,Keeping Up with the Joneses,29918745,14904426.0,49.8,15014319.0,50.2
167,Jackie,29777777,13960394.0,46.9,15817383.0,53.1
168,Masterminds,29674699,17368022.0,58.5,12306677.0,41.5
169,Flight Crew,29171110,,,29171110.0,100.0
170,Viking,29161298,,,29161298.0,100.0
171,M.S. Dhoni: The Untold Story,28903047,1801550.0,6.2,27101497.0,93.8
172,Fan,28240000,2300000.0,8.1,25940000.0,91.9
173,"Yôkai Watch: the Movie: The Flying Whale and the Grand Adventure of the Double Worlds, Meow!",28110245,,,28110245.0,100.0
174,Welcome to Germany,28036021,,,28036021.0,100.0
175,The Brothers Grimsby,27979040,6874837.0,24.6,21104203.0,75.4
176,When Larry Meets Mary,27863090,,,27863090.0,100.0
177,Yesterday Once More,27413790,,,27413790.0,100.0
178,The Light Between Oceans,25975621,12545979.0,48.3,13429642.0,51.7
179,A Beautiful Planet,25730120,15650615.0,60.8,10079505.0,39.2
180,Mr. Donkey,25537759,356255.0,1.4,25181504.0,98.6
181,Born in China,25081168,13873211.0,55.3,11207957.0,44.7
182,Race,25070261,19206207.0,76.6,5864054.0,23.4
183,Call of Heroes,25040561,,,25040561.0,100.0
184,Free State of Jones,25035950,20810036.0,83.1,4225914.0,16.9
185,Whiskey Tango Foxtrot,24972139,23083334.0,92.4,1888805.0,7.6
186,Soulmate,24684439,,,24684439.0,100.0
187,The Snow Queen 3: Fire and Ice,24644317,,,24644317.0,100.0
188,God's Not Dead 2,24487848,20774575.0,84.8,3713273.0,15.2
189,Camping 3,24224579,,,24224579.0,100.0
190,The Founder,24121245,12786053.0,53.0,11335192.0,47.0
191,Bad Santa 2,24079268,17782178.0,73.8,6297090.0,26.2
192,Spirits' Homecoming,23857217,125616.0,0.5,23731601.0,99.5
193,Silence,23834809,7100177.0,29.8,16734632.0,70.2
194,Kevin Hart: What Now?,23591043,23591043.0,100.0,,
195,No Manches Frida,23540937,11528613.0,49.0,12012324.0,51.0
196,Middle School: The Worst Years of My Life,23316139,20007149.0,85.8,3308990.0,14.2
197,Triple 9,23177948,12639297.0,54.5,10538651.0,45.5
198,Rock Dog,23139802,9420546.0,40.7,13719256.0,59.3
199,The Choice,23064015,18730891.0,81.2,4333124.0,18.8
200,Penny Pincher!,22955486,,,22955486.0,100.0
