rank,title,worldwide,domestic,domestic_pct,foreign,foreign_pct
1,The Lord of the Rings: The Return of the King,1140703091,377027325.0,33.1,763654686.0,66.9
2,Finding Nemo,871014978,339714978.0,39.0,531300000.0,61.0
3,The Matrix Reloaded,739412035,281576461.0,38.1,457835574.0,61.9
4,Pirates of the Caribbean: The Curse of the Black Pearl,654264015,305413918.0,46.7,348850097.0,53.3
5,Bruce Almighty,484592874,242829261.0,50.1,241763613.0,49.9
6,The Last Samurai,454627263,111127263.0,24.4,343500000.0,75.6
7,Terminator 3: Rise of the Machines,433371112,150371112.0,34.7,283000000.0,65.3
8,The Matrix Revolutions,427343298,139313948.0,32.6,288029350.0,67.4
9,X2: X-Men United,407711549,214949694.0,52.7,192761855.0,47.3
10,Bad Boys II,273339556,138608444.0,50.7,134731112.0,49.3
11,Something's Gotta Give,265328738,124728738.0,47.0,140600000.0,53.0
12,Charlie's Angels: Full Throttle,259175788,100830111.0,38.9,158345677.0,61.1
13,The Village,256697520,114197520.0,44.5,142500000.0,55.5
14,Brother Bear,250397798,85336277.0,34.1,165061521.0,65.9
15,Hulk,245285165,132177234.0,53.9,113107931.0,46.1
16,Love Actually,244931766,59696144.0,24.4,185235622.0,75.6
17,2 Fast 2 Furious,236350661,127154901.0,53.8,109195760.0,46.2
18,American Wedding,232722935,104565114.0,44.9,128157821.0,55.1
19,Scary Movie 3,220673217,110003217.0,49.8,110670000.0,50.2
20,Elf,220443451,173398518.0,78.7,47044933.0,21.3
21,Master and Commander: The Far Side of the World,211622535,93927920.0,44.4,117694615.0,55.6
22,S.W.A.T.,207725639,116934650.0,56.3,90790989.0,43.7
23,Spy Kids 3: Game Over,197011982,111761982.0,56.7,85250000.0,43.3
24,Anger Management,195745823,135645823.0,69.3,60100000.0,30.7
25,Cheaper by the Dozen,190212113,138614544.0,72.9,51597569.0,27.1
26,The Haunted Mansion,182290266,75847266.0,41.6,106443000.0,58.4
27,Kill Bill: Vol. 1,180899045,70099045.0,38.8,110800000.0,61.2
28,The League of Extraordinary Gentlemen,179265204,66465204.0,37.1,112800000.0,62.9
