rank,title,worldwide,domestic,domestic_pct,foreign,foreign_pct
30,Swordfish,147080413,69772969.0,47.4,77307444.0,52.6
31,Spy Game,143049560,62362560.0,43.6,80687000.0,56.4
32,Legally Blonde,141774679,96520674.0,68.1,45254005.0,31.9
33,Scary Movie 2,141220678,71308997.0,50.5,69911681.0,49.5
34,Shallow Hal,141069860,70839203.0,50.2,70230657.0,49.8
35,America's Sweethearts,138307673,93607673.0,67.7,44700000.0,32.3
36,Save the Last Dance,131706809,91057006.0,69.1,40649803.0,30.9
37,A Knight's Tale,117487473,56569702.0,48.1,60917771.0,51.9
38,The Score,113579918,71107711.0,62.6,42472207.0,37.4
39,Along Came a Spider,105178561,74078174.0,70.4,31100387.0,29.6
40,Training Day,104876233,76631907.0,73.1,28244326.0,26.9
41,Jimmy Neutron: Boy Genius,102992536,80936232.0,78.6,22056304.0,21.4
42,Don't Say a Word,100020092,55001642.0,55.0,45018450.0,45.0
43,Evolution,98376292,38345494.0,39.0,60030798.0,61.0
44,I Am Sam,97818139,40311852.0,41.2,57506287.0,58.8
45,Enemy at the Gates,96976270,51401758.0,53.0,45574512.0,47.0
46,The Wedding Planner,94728529,60400856.0,63.8,34327673.0,36.2
47,Behind Enemy Lines,91753202,58856790.0,64.1,32896412.0,35.9
48,Gosford Park,87754044,41308615.0,47.1,46445429.0,52.9
49,Ali,87713825,58203105.0,66.4,29510720.0,33.6
50,Rat Race,85498534,56618055.0,66.2,28880479.0,33.8
51,Final Fantasy: The Spirits Within,85131830,32131830.0,37.7,53000000.0,62.3
52,The Animal,84772742,57743062.0,68.1,27029680.0,31.9
53,Blow,83282296,52990775.0,63.6,30291521.0,36.4
54,Exit Wounds,79958599,51758599.0,64.7,28200000.0,35.3
55,Serendipity,77516304,50294317.0,64.9,27221987.0,35.1
56,Kate & Leopold,76019048,47121859.0,62.0,28897189.0,38.0
57,Manitou's Shoe,75482094,,,75482094.0,100.0
58,From Hell,74558115,31602566.0,42.4,42955549.0,57.6
59,The One,72689126,43905746.0,60.4,28783380.0,39.6
60,The Royal Tenenbaums,71441250,52364010.0,73.3,19077240.0,26.7
61,Down to Earth,71186502,64186502.0,90.2,7000000.0,9.8
62,Brotherhood of the Wolf,70752904,11260096.0,15.9,59492808.0,84.1
63,Thir13en Ghosts,68467960,41867960.0,61.1,26600000.0,38.9
64,Pokémon 3 the Movie: Spell of the Unown,68411275,17052128.0,24.9,51359147.0,75.1
65,Bandits,67631903,41575141.0,61.5,26056762.0,38.5
66,Not Another Teen Movie,66468332,38252284.0,57.5,28216048.0,42.5
67,Sweet November,65754228,25288103.0,38.5,40466125.0,61.5
68,K-PAX,65001485,50338485.0,77.4,14663000.0,22.6
69,Kiss of the Dragon,64437847,36845124.0,57.2,27592723.0,42.8
70,Captain Corelli's Mandolin,62112895,25543895.0,41.1,36569000.0,58.9
71,Zoolander,60780981,45172250.0,74.3,15608731.0,25.7
72,The Crimson Rivers,60094966,594966.0,1.0,59500000.0,99.0
73,Jeepers Creepers,59217789,37904175.0,64.0,21313614.0,36.0
74,Heartbreakers,57756408,40336607.0,69.8,17419801.0,30.2
75,15 Minutes,56359980,24403552.0,43.3,31956428.0,56.7
76,Driven,54744738,32720065.0,59.8,22024673.0,40.2
77,Domestic Disturbance,54249294,45246095.0,83.4,9003199.0,16.6
78,The Closet,50104745,6678894.0,13.3,43425851.0,86.7
79,Monster's Ball,44909486,31273922.0,69.6,13635564.0,30.4
80,Recess: School's Out,44460850,36706141.0,82.6,7754709.0,17.4
81,Hardball,44102389,40222729.0,91.2,3879660.0,8.8
82,In the Bedroom,43368779,35930604.0,82.8,7438175.0,17.2
83,See Spot Run,43057552,33357476.0,77.5,9700076.0,22.5
84,Shaolin Soccer,42776760,489600.0,1.1,42287160.0,98.9
85,Black Knight,39976235,33426971.0,83.6,6549264.0,16.4
86,Memento,39723096,25544867.0,64.3,14178229.0,35.7
87,Crocodile Dundee in Los Angeles,39438674,25635682.0,65.0,13802992.0,35.0
88,Haunted Castle,39093166,13651656.0,34.9,25441510.0,65.1
89,Someone Like You,38689940,27343067.0,70.7,11346873.0,29.3
90,What's the Worst That Could Happen?,38464131,32269834.0,83.9,6194297.0,16.1
91,The Majestic,37317558,27807266.0,74.5,9510292.0,25.5
92,Valentine,36684136,20384136.0,55.6,16300000.0,44.4
93,Joy Ride,36642838,21974919.0,60.0,14667919.0,40.0
94,Riding in Cars with Boys,35743308,30165536.0,84.4,5577772.0,15.6
95,Original Sin,35402320,16534221.0,46.7,18868099.0,53.3
96,Jay and Silent Bob Strike Back,33788161,30085147.0,89.0,3703014.0,11.0
97,And Your Mother Too,33616692,13839658.0,41.2,19777034.0,58.8
98,The Musketeer,32533802,27073640.0,83.2,5460162.0,16.8
99,Double Take,31603059,29831583.0,94.4,1771476.0,5.6
100,How High,31283740,31178740.0,99.7,105000.0,0.3
101,Beauty and the Beast 2000 IMAX Release,31033346,25487190.0,82.1,5546156.0,17.9
102,Joe Dirt,30987695,27087695.0,87.4,3900000.0,12.6
103,Hearts in Atlantis,30919415,24185781.0,78.2,6733634.0,21.8
104,Monsoon Wedding,30787356,13885966.0,45.1,16901390.0,54.9
105,Angel Eyes,29715606,24174218.0,81.4,5541388.0,18.6
106,The Pledge,29419291,19733089.0,67.1,9686202.0,32.9
107,Baby Boy,29381649,28734552.0,97.8,647097.0,2.2
108,Heist,28510652,23510841.0,82.5,4999811.0,17.5
109,The Tailor of Panama,28008462,13729742.0,49.0,14278720.0,51.0
110,The Brothers,27958191,27457409.0,98.2,500782.0,1.8
111,The Last Castle,27642707,18244060.0,66.0,9398647.0,34.0
112,Saving Silverman,26086706,19402030.0,74.4,6684676.0,25.6
113,Corky Romano,25272752,23980304.0,94.9,1292448.0,5.1
114,The Shipping News,24690441,11434216.0,46.3,13256225.0,53.7
115,Joe Somebody,24516772,22771646.0,92.9,1745126.0,7.1
116,Nowhere in Africa,24322180,6180200.0,25.4,18141980.0,74.6
117,Tanguy,24272365,,,24272365.0,100.0
118,Life as a House,23903791,15667270.0,65.5,8236521.0,34.5
119,The Glass House,23619609,18150259.0,76.8,5469350.0,23.2
120,Tomcats,23430766,13558739.0,57.9,9872027.0,42.1
121,Kingdom Come,23396049,23249649.0,99.4,146400.0,0.6
122,Two Can Play That Game,22391450,22235901.0,99.3,155549.0,0.7
123,Winged Migration,21493351,924651.0,4.3,20568700.0,95.7
124,Amores Perros,20908467,5408467.0,25.9,15500000.0,74.1
125,Mulholland Drive,20117339,7220243.0,35.9,12897096.0,64.1
126,Himalaya 2001 Re-release,19960881,2487878.0,12.5,17473003.0,87.5
127,Crazy/Beautiful,19937988,16937988.0,85.0,3000000.0,15.0
128,Get Over It,19900366,11576464.0,58.2,8323902.0,41.8
129,Summer Catch,19772447,19753553.0,99.9,18894.0,0.1
130,Shackleton's Antarctic Adventure,19613216,15553324.0,79.3,4059892.0,20.7
131,Rock Star,19334145,17008282.0,88.0,2325863.0,12.0
132,O,19260537,16025437.0,83.2,3235100.0,16.8
133,The Man Who Wasn't There,18916623,7504257.0,39.7,11412366.0,60.3
134,The Curse of the Jade Scorpion,18914307,7517191.0,39.7,11397116.0,60.3
135,3000 Miles to Graceland,18720175,15749959.0,84.1,2970216.0,15.9
136,Max Keeble's Big Move,18634654,17294293.0,92.8,1340361.0,7.2
137,"Godzilla, Mothra and King Ghidorah: Giant Monsters All-Out Attack",18623382,,,18623382.0,100.0
138,Antitrust,18195610,11328094.0,62.3,6867516.0,37.7
139,Jason X,16951798,13121555.0,77.4,3830243.0,22.6
140,Sugar & Spice,16908947,13305101.0,78.7,3603846.0,21.3
141,Just Visiting,16176732,4781539.0,29.6,11395193.0,70.4
142,Iris,16153953,5594617.0,34.6,10559336.0,65.4
143,Lantana,15747450,4623189.0,29.4,11124261.0,70.6
144,Enigma 2001 Re-release,15705007,4301582.0,27.4,11403425.0,72.6
145,With a Friend Like Harry...,15472186,3830441.0,24.8,11641745.0,75.2
146,Brother,15250594,450594.0,3.0,14800000.0,97.0
147,Josie and the Pussycats,14866015,14271015.0,96.0,595000.0,4.0
148,Out Cold,14782676,13906394.0,94.1,876282.0,5.9
149,Iron Monkey,14694904,14694904.0,100.0,,
150,Together,14572229,1034829.0,7.1,13537400.0,92.9
151,Freddy Got Fingered,14333252,14254993.0,99.5,78259.0,0.5
152,Osmosis Jones,14026418,13596911.0,96.9,429507.0,3.1
153,Ghosts of Mars,14010832,8709640.0,62.2,5301192.0,37.8
154,American Outlaws,13678913,13342790.0,97.5,336123.0,2.5
155,One Night at McCool's,13473370,6290673.0,46.7,7182697.0,53.3
156,Vidocq,13240767,,,13240767.0,100.0
157,Head Over Heels,13127022,10424470.0,79.4,2702552.0,20.6
158,Formula 51,12881605,5204007.0,40.4,7677598.0,59.6
159,The Girl from Paris,12812396,183266.0,1.4,12629130.0,98.6
160,Apocalypse Now Redux,12543269,4626290.0,36.9,7916979.0,63.1
161,Say It Isn't So,12320393,5520393.0,44.8,6800000.0,55.2
162,The Son's Room,11767402,1016340.0,8.6,10751062.0,91.4
163,Les rois mages,11702020,,,11702020.0,100.0
164,The Experiment,11455141,,,11455141.0,100.0
165,Kabhi Khushi Kabhie Gham...,11329690,2902000.0,25.6,8427690.0,74.4
166,The Little Polar Bear,11243547,,,11243547.0,100.0
167,Inuyasha the Movie: Affections Touching Across Time,10539779,,,10539779.0,100.0
168,Town & Country,10372291,6719973.0,64.8,3652318.0,35.2
169,Wasabi,10366360,97220.0,0.9,10269140.0,99.1
170,The Wash,10229331,10097538.0,98.7,131793.0,1.3
171,Sexy Beast,10045677,6946056.0,69.1,3099621.0,30.9
172,Girls on Top,10038662,,,10038662.0,100.0
173,The Deep End,10031529,8823109.0,88.0,1208420.0,12.0
174,Mad Love,9306362,280046.0,3.0,9026316.0,97.0
175,Kandahar,8914751,1418314.0,15.9,7496437.0,84.1
176,Son of the Bride,8772695,624757.0,7.1,8147938.0,92.9
177,Ghost World,8764007,6217849.0,70.9,2546158.0,29.1
178,The Forsaken,8704851,7288451.0,83.7,1416400.0,16.3
179,Tini: The New Life of Violetta,8678476,,,8678476.0,100.0
180,The Prince and the Pirate,8579972,,,8579972.0,100.0
181,Bones,8378853,7316658.0,87.3,1062195.0,12.7
182,Merry Christmas,8228560,,,8228560.0,100.0
183,The Hole,7644361,,,7644361.0,100.0
184,Sex and Lucía,7640680,1594779.0,20.9,6045901.0,79.1
185,Monkeybone,7622365,5411999.0,71.0,2210366.0,29.0
186,Mean Machine,7310206,92770.0,1.3,7217436.0,98.7
187,The Slurb,6854681,,,6854681.0,100.0
188,China: The Panda Adventure,6784985,3921642.0,57.8,2863343.0,42.2
189,The Road Home,6780490,1280490.0,18.9,5500000.0,81.1
190,The Piano Teacher,6749315,1012069.0,15.0,5737246.0,85.0
191,Under the Sand,6531687,1452698.0,22.2,5078989.0,77.8
192,The Devil's Backbone,6459020,755249.0,11.7,5703771.0,88.3
193,Megiddo: The Omega Code 2,6047691,6047691.0,100.0,,
194,Chaos,6042938,,,6042938.0,100.0
195,Tom Thumb,5867304,,,5867304.0,100.0
196,The Golden Bowl,5753678,3050532.0,53.0,2703146.0,47.0
197,A Fish Tale,5595327,563911.0,10.1,5031416.0,89.9
198,Made,5480653,5313300.0,96.9,167353.0,3.1
199,Read My Lips,5393526,1471911.0,27.3,3921615.0,72.7
200,Charlotte Gray,5323109,741394.0,13.9,4581715.0,86.1
