rank,title,worldwide,domestic,domestic_pct,foreign,foreign_pct
1,Titanic,1843373318,600683057,32.6,1242690261.0,67.4
2,Bean,251212670,45319423,18.0,205893247.0,82.0
3,Men in Black,250690539,250690539,100.0,,
4,Batman & Robin,238225195,107325195,45.1,130900000.0,54.9
5,The Lost World: Jurassic Park,229086679,229086679,100.0,,
6,Liar Liar,181410615,181410615,100.0,,
7,Air Force One,172956409,172956409,100.0,,
8,Speed 2: Cruise Control,164508066,48608066,29.5,115900000.0,70.5
9,As Good as It Gets,148478011,148478011,100.0,,
10,Good Will Hunting,138433523,138433435,100.0,88.0,0.1
11,Star Wars: Episode IV - A New Hope 1997 Special Edition,138257865,138257865,100.0,,
12,My Best Friend's Wedding,127131755,127120029,100.0,,
13,Tomorrow Never Dies,125304452,125304276,100.0,,
14,Face/Off,112277322,112276146,100.0,,
15,George of the Jungle,105263257,105263257,100.0,,
16,Scream 2,101363301,101363301,100.0,,
17,Con Air,101142012,101117573,100.0,24439.0,0.1
18,Contact,100920329,100920329,100.0,,
19,Hercules,99112101,99112101,100.0,,
20,Flubber,92977226,92977226,100.0,,
21,Star Wars: Episode VI - Return of the Jedi 1997 Special Edition,89388357,45470437,50.9,43917920.0,49.1
22,Conspiracy Theory,75982834,75982834,100.0,,
23,I Know What You Did Last Summer,72587919,72586134,100.0,,
24,Star Wars: Episode V - The Empire Strikes Back 1997 Special Edition,67597694,67597694,100.0,,
25,Dante's Peak,67127760,67127760,100.0,,
26,Anaconda,65885767,65885767,100.0,,
27,L.A. Confidential,64616940,64616940,100.0,,
28,In & Out,63856929,63856929,100.0,,
29,The Fifth Element,63826139,63820180,100.0,,
30,Mousehunt,61917389,61917389,100.0,,
31,The Saint,61363304,61363304,100.0,,
32,The Devil's Advocate,60944660,60944660,100.0,,
33,Kiss the Girls,60527873,60527873,100.0,,
34,Jungle 2 Jungle,59927618,59927618,100.0,,
35,Anastasia,58406347,58406347,100.0,,
36,The Jackal,54930280,54930280,100.0,,
37,Spawn,54870175,54870175,100.0,,
38,Starship Troopers,54815970,54814377,100.0,1215.0,0.1
39,Austin Powers: International Man of Mystery,53883989,53883989,100.0,,
40,Breakdown,50159144,50159144,100.0,,
41,Absolute Power,50068310,50068310,100.0,,
42,Volcano,49323620,49323468,100.0,,
43,The Game,48323859,48323648,100.0,211.0,0.1
44,G.I. Jane,48169156,48169156,100.0,,
45,Alien: Resurrection,47795658,47795658,100.0,,
46,The Full Monty,46163699,45950122,99.5,213577.0,0.5
47,The Rainmaker,45916769,45916769,100.0,,
48,Cop Land,44862187,44862187,100.0,,
49,Nothing to Lose,44480039,44480039,100.0,,
50,Amistad,44229441,44229441,100.0,,
51,Soul Food,43700855,43700855,100.0,,
52,Wag the Dog,43061945,43061945,100.0,,
53,The Devil's Own,42868348,42868348,100.0,,
54,Donnie Brasco,41909762,41909762,100.0,,
55,The Peacemaker,41263140,41263140,100.0,,
56,Private Parts,41230799,41230799,100.0,,
57,Money Talks,40922619,40922619,100.0,,
58,Jackie Brown,39691613,39673162,100.0,,
59,Seven Years in Tibet,37957682,37957682,100.0,,
60,Vegas Vacation,36400360,36400360,100.0,,
61,Mortal Kombat: Annihilation,35927406,35927406,100.0,,
62,Selena,35281794,35281794,100.0,,
63,Addicted to Love,34673095,34673095,100.0,,
64,The Relic,33956608,33956608,100.0,,
65,Metro,32000301,32000301,100.0,,
66,For Richer or Poorer,31642995,31642995,100.0,,
67,Beverly Hills Ninja,31480418,31480418,100.0,,
68,Picture Perfect,31407873,31407873,100.0,,
69,Home Alone 3,30882515,30882515,100.0,,
70,Fools Rush In,29481428,29481428,100.0,,
71,Romy and Michele's High School Reunion,29235353,29235353,100.0,,
72,Out to Sea,29022252,29022252,100.0,,
73,Fathers' Day,28598376,28598376,100.0,,
74,Grosse Pointe Blank,28084357,28084357,100.0,,
75,The Edge,27873386,27873386,100.0,,
76,The Little Mermaid 1997 Re-release,27187616,27187616,100.0,,
77,Event Horizon,26673242,26673242,100.0,,
78,An American Werewolf in Paris,26570463,26570463,100.0,,
79,Boogie Nights,26400726,26400640,100.0,,
80,Murder at 1600,25804707,25804707,100.0,,
81,Mimic,25480490,25480490,100.0,,
82,Midnight in the Garden of Good and Evil,25105255,25105255,100.0,,
83,Good Burger,23712993,23712993,100.0,,
84,Hoodlum,23499102,23499102,100.0,,
85,Air Bud,23144499,23144499,100.0,,
86,Red Corner,22459274,22459274,100.0,,
87,Mr. Magoo,21437192,21437192,100.0,,
88,Booty Call,20050376,20050376,100.0,,
89,The Apostle,19868354,19868354,100.0,,
90,Gone Fishin',19745922,19745922,100.0,,
91,Thrill Ride: The Science of Fun,18798590,18798590,100.0,,
92,That Darn Cat,18301610,18301610,100.0,,
93,The Postman,17626234,17626234,100.0,,
94,That Old Feeling,16574176,16574176,100.0,,
95,Fire Down Below,16228448,16228448,100.0,,
96,Wishmaster,15738769,15738769,100.0,,
97,RocketMan,15448043,15448043,100.0,,
98,First Strike,15318863,15318863,100.0,,
99,Eve's Bayou,14842388,14842388,100.0,,
100,The Sixth Man,14772788,14772788,100.0,,
101,Excess Baggage,14515490,14515490,100.0,,
102,FairyTale: A True Story,14059077,14059077,100.0,,
103,How to Be a Player,14009368,14009368,100.0,,
104,The Man Who Knew Too Little,13717039,13717039,100.0,,
105,The Wings of the Dove,13692848,13692848,100.0,,
106,Trial and Error,13602831,13602831,100.0,,
107,Rosewood,13130349,13130349,100.0,,
108,Gattaca,12532777,12532777,100.0,,
109,Love Jones,12479335,12479335,100.0,,
110,Chasing Amy,12021272,12021272,100.0,,
111,Turbulence,11538235,11538235,100.0,,
112,The Beautician and the Beast,11486880,11486880,100.0,,
113,Double Team,11438337,11438337,100.0,,
114,Leave It to Beaver,10925060,10925060,100.0,,
115,Deconstructing Harry,10686841,10686841,100.0,,
116,Mad City,10541523,10541523,100.0,,
117,Armour of God 2: Operation Condor,10405394,10405394,100.0,,
118,Buddy,10113400,10113400,100.0,,
119,Night Falls on Manhattan,9889670,9889670,100.0,,
120,Shall We Dance?,9499091,9499091,100.0,,
121,Fierce Creatures,9381260,9381260,100.0,,
122,Mrs. Brown,9229808,9229808,100.0,,
123,Ulee's Gold,9161691,9161691,100.0,,
124,Turbo: A Power Rangers Movie,8363899,8363899,100.0,,
125,A Simple Wish,8345056,8345056,100.0,,
126,The Ice Storm,8038061,8038061,100.0,,
127,A Thousand Acres,7936780,7936780,100.0,,
128,Sprung,7575028,7575028,100.0,,
129,Wild America,7342923,7342923,100.0,,
130,She's So Lovely,7281450,7281450,100.0,,
131,B*A*P*S,7246735,7246735,100.0,,
132,Zeus and Roxanne,7233324,7233324,100.0,,
133,U Turn,6682098,6682098,100.0,,
134,Warriors of Virtue,6524620,6524620,100.0,,
135,Switchback,6492660,6492660,100.0,,
136,Most Wanted,6391946,6391946,100.0,,
