rank,title,worldwide,domestic,domestic_pct,foreign,foreign_pct
1,Mission: Impossible II,546388108,215409889.0,39.4,330978219.0,60.6
2,Gladiator,460583960,187705427.0,40.8,272878533.0,59.2
3,Cast Away,429632142,233632142.0,54.4,196000000.0,45.6
4,What Women Want,374111707,182811707.0,48.9,191300000.0,51.1
5,Dinosaur,349822765,137748063.0,39.4,212074702.0,60.6
6,How the Grinch Stole Christmas,345842198,260745620.0,75.4,85096578.0,24.6
7,Meet the Parents,330444045,166244045.0,50.3,164200000.0,49.7
8,The Perfect Storm,328718434,182618434.0,55.6,146100000.0,44.4
9,X-Men,296339528,157299718.0,53.1,139039810.0,46.9
10,What Lies Beneath,291420351,155464351.0,53.3,135956000.0,46.7
11,Scary Movie,278019771,157019771.0,56.5,121000000.0,43.5
12,Charlie's Angels,264105545,125305545.0,47.4,138800000.0,52.6
13,Erin Brockovich,256271286,125595205.0,49.0,130676081.0,51.0
14,Unbreakable,248118121,95011339.0,38.3,153106782.0,61.7
15,Gone in 60 Seconds,237202299,101648571.0,42.9,135553728.0,57.1
16,Chicken Run,224834564,106834564.0,47.5,118000000.0,52.5
17,Vertical Limit,215663859,69243859.0,32.1,146420000.0,67.9
18,The Patriot,215294342,113330342.0,52.6,101964000.0,47.4
19,"Crouching Tiger, Hidden Dragon",213525736,128078872.0,60.0,85446864.0,40.0
20,Miss Congeniality,212742720,106807667.0,50.2,105935053.0,49.8
21,Traffic,207515725,124115725.0,59.8,83400000.0,40.2
22,Hollow Man,190213455,73209340.0,38.5,117004115.0,61.5
23,102 Dalmatians,183611771,66957026.0,36.5,116654745.0,63.5
24,Big Momma's House,173959438,117559438.0,67.6,56400000.0,32.4
25,The Emperor's New Groove,169327687,89302687.0,52.7,80025000.0,47.3
26,Nutty Professor II: The Klumps,166339890,123309890.0,74.1,43030000.0,25.9
27,Scream 3,161834276,89143175.0,55.1,72691101.0,44.9
28,Chocolat,152699946,71509363.0,46.8,81190583.0,53.2
