rank,title,worldwide,domestic,domestic_pct,foreign,foreign_pct
1,The Avengers,1518812988,623357910.0,41.0,895455078.0,59.0
2,Skyfall,1108561013,304360277.0,27.5,804200736.0,72.5
3,The Dark Knight Rises,1084939099,448139099.0,41.3,636800000.0,58.7
4,The Hobbit: An Unexpected Journey,1017003568,303003568.0,29.8,714000000.0,70.2
5,Ice Age: Continental Drift,877244782,161321843.0,18.4,715922939.0,81.6
6,The Twilight Saga: Breaking Dawn - Part 2,829746820,292324737.0,35.2,537422083.0,64.8
7,The Amazing Spider-Man,757930663,262030663.0,34.6,495900000.0,65.4
8,Madagascar 3: Europe's Most Wanted,746921274,216391482.0,29.0,530529792.0,71.0
9,The Hunger Games,694394724,408010692.0,58.8,286384032.0,41.2
10,Men in Black³,654213485,179020854.0,27.4,475192631.0,72.6
11,Life of Pi,609016565,124987023.0,20.5,484029542.0,79.5
12,Ted,549368315,218815487.0,39.8,330552828.0,60.2
13,Brave,538983207,237283207.0,44.0,301700000.0,56.0
14,Wreck-It Ralph,471222889,189422889.0,40.2,281800000.0,59.8
15,Les Misérables,442299309,148809770.0,33.6,293489539.0,66.4
16,Django Unchained,425368238,162805434.0,38.3,262562804.0,61.7
17,Prometheus,403354469,126477084.0,31.4,276877385.0,68.6
18,Snow White and the Huntsman,396592829,155332381.0,39.2,241260448.0,60.8
19,Taken 2,376141306,139854287.0,37.2,236287019.0,62.8
20,Hotel Transylvania,358375603,148313048.0,41.4,210062555.0,58.6
21,Titanic 2012 3D Release,350449521,57884114.0,16.5,292565407.0,83.5
22,The Lorax,348961366,214151550.0,61.4,134809816.0,38.6
23,Journey 2: The Mysterious Island,335260290,103860290.0,31.0,231400000.0,69.0
24,The Expendables 2,314975955,85028192.0,27.0,229947763.0,73.0
25,Rise of the Guardians,306941670,103412758.0,33.7,203528912.0,66.3
26,Battleship,303025485,65422625.0,21.6,237602860.0,78.4
27,Wrath of the Titans,301970083,83670083.0,27.7,218300000.0,72.3
28,John Carter,284139100,73078100.0,25.7,211061000.0,74.3
29,The Bourne Legacy,276144750,113203870.0,41.0,162940880.0,59.0
30,Lincoln,275293450,182207973.0,66.2,93085477.0,33.8
31,We're the Millers,269994119,150394119.0,55.7,119600000.0,44.3
32,Dark Shadows,245527149,79727149.0,32.5,165800000.0,67.5
33,Resident Evil: Retribution,240159255,42345531.0,17.6,197813724.0,82.4
34,Silver Linings Playbook,236412453,132092958.0,55.9,104319495.0,44.1
35,American Reunion,234989584,57011521.0,24.3,177978063.0,75.7
36,Argo,232325503,136025503.0,58.5,96300000.0,41.5
37,Jack Reacher,218340595,80070736.0,36.7,138269859.0,63.3
38,Safe House,208076205,126373434.0,60.7,81702771.0,39.3
39,21 Jump Street,201585328,138447667.0,68.7,63137661.0,31.3
40,Total Recall,198467168,58877969.0,29.7,139589199.0,70.3
41,The Impossible,198087212,19019882.0,9.6,179067330.0,90.4
42,Lost in Thailand,197757387,57387.0,0.1,197700000.0,100.0
43,The Vow,196114570,125014030.0,63.7,71100540.0,36.3
44,Mirror Mirror,183018522,64935167.0,35.5,118083355.0,64.5
45,The Dictator,179379533,59650222.0,33.3,119729311.0,66.7
46,Looper,176506819,66486205.0,37.7,110020614.0,62.3
47,Chinese Zodiac,170525083,,,170525083.0,100.0
48,Magic Mike,167221571,113721571.0,68.0,53500000.0,32.0
49,Flight,161772375,93772375.0,58.0,68000000.0,42.0
50,Underworld: Awakening,160112671,62321039.0,38.9,97791632.0,61.1
51,This Means War,156491279,54760791.0,35.0,101730488.0,65.0
52,Paranormal Activity 4,142802657,53885000.0,37.7,88917657.0,62.3
53,Step Up Revolution,140470746,35074677.0,25.0,105396069.0,75.0
