rank,title,worldwide,domestic,domestic_pct,foreign,foreign_pct
42,Clifford the Big Red Dog,107347356,48947356.0,45.6,58400000.0,54.4
43,Wrath of Man,103966489,27466489.0,26.4,76500000.0,73.6
44,Detective Conan: The Scarlet Bullet,95371578,,,95371578.0,100.0
45,Evangelion: 3.0+1.01 Thrice Upon a Time,93882453,810744.0,0.9,93071709.0,99.1
46,End Game,91824961,23149.0,0.1,91801812.0,100.0
47,Old,90146510,48276510.0,53.6,41870000.0,46.4
48,Mortal Kombat,84426031,42326031.0,50.1,42100000.0,49.9
49,Boonie Bears: The Wild Life,78132231,,,78132231.0,100.0
50,Candyman,77411570,61186570.0,79.0,16225000.0,21.0
51,The Forever Purge,76994245,44539245.0,57.8,32455000.0,42.2
52,West Side Story,76016171,38530322.0,50.7,37485849.0,49.3
53,1921,75159828,,,75159828.0,100.0
54,Hitman's Wife's Bodyguard,70060492,38014727.0,54.3,32045765.0,45.7
55,Escape Room: Tournament of Champions,65774490,25314753.0,38.5,40459737.0,61.5
56,Belle,64666502,4018313.0,6.2,60648189.0,93.8
57,Ron's Gone Wrong,60692022,23009270.0,37.9,37682752.0,62.1
58,Cloudy Mountain,58348836,,,58348836.0,100.0
59,Avatar 2021 Re-release,57995770,,,57995770.0,100.0
60,Nobody,57510518,27568035.0,47.9,29942483.0,52.1
61,New Gods: Nezha Reborn,56088478,,,56088478.0,100.0
62,Upcoming,54300000,,,54300000.0,100.0
63,Don't Breathe 2,53785551,32712950.0,60.8,21072601.0,39.2
64,Man in Love,52946097,,,52946097.0,100.0
65,Break Through the Darkness,52700000,,,52700000.0,100.0
66,Schemes in Antiques,51637422,36501.0,0.1,51600921.0,99.9
67,Luca,51074773,1324302.0,2.6,49750471.0,97.4
68,Belfast,49158709,9250870.0,18.8,39907839.0,81.2
69,My Hero Academia: World Heroes' Mission,46940541,12271658.0,26.1,34668883.0,73.9
70,The French Dispatch,46333545,16124375.0,34.8,30209170.0,65.2
71,In the Heights,45175167,29975167.0,66.4,15200000.0,33.6
72,Love Will Tear Us Apart,45060290,,,45060290.0,100.0
73,Spirit Untamed,42717215,17716215.0,41.5,25001000.0,58.5
74,Resident Evil: Welcome to Raccoon City,41914915,17000612.0,40.6,24914303.0,59.4
75,Spiral,40618920,23216862.0,57.2,17402058.0,42.8
76,Snake Eyes,40064325,28264325.0,70.5,11800000.0,29.5
77,Tokyo Revengers,39714624,,,39714624.0,100.0
78,Nightmare Alley,39629195,11338107.0,28.6,28291088.0,71.4
79,Nomadland,39458207,3700000.0,9.4,35758207.0,90.6
80,King Richard,39429285,15129285.0,38.4,24300000.0,61.6
81,Arashi Anniversary Tour 5 x 20 Film: Record of Memories,38052695,,,38052695.0,100.0
82,The Yinyang Master,37690000,,,37690000.0,100.0
83,Rurouni Kenshin: Final Chapter Part I - The Final,36964978,,,36964978.0,100.0
84,The Door Lock,36100000,,,36100000.0,100.0
85,We Made a Beautiful Bouquet,35042879,,,35042879.0,100.0
86,Malignant,34891791,13391791.0,38.4,21500000.0,61.6
87,Licorice Pizza,33276075,17318007.0,52.0,15958068.0,48.0
88,Respect,32882823,24278399.0,73.8,8604424.0,26.2
89,Big Red Envelope,32800000,,,32800000.0,100.0
90,Masquerade Night,32287400,,,32287400.0,100.0
91,Once Upon a Time in Hong Kong,32218874,,,32218874.0,100.0
92,Home Sweet Home,32178677,,,32178677.0,100.0
93,The Little Things,30842746,15342746.0,49.7,15500000.0,50.3
94,The Unholy,30832137,15532137.0,50.4,15300000.0,49.6
95,The Last Duel,30552111,10853945.0,35.5,19698166.0,64.5
96,Escape from Mogadishu,29902716,346271.0,1.2,29556445.0,98.8
97,Master,28692230,,,28692230.0,100.0
98,The Last Warrior: Root of Evil,28357398,,,28357398.0,100.0
99,The Last Warrior: A Messenger of Darkness,27052365,,,27052365.0,100.0
100,American Underdog,26514814,26514814.0,100.0,,
101,Chaos Walking,26508132,13287908.0,50.1,13220224.0,49.9
102,The Courier,26001227,6613432.0,25.4,19387795.0,74.6
103,Spencer,25246967,7086632.0,28.1,18160335.0,71.9
104,Parallel Mothers,23099858,2297501.0,9.9,20802357.0,90.1
105,The Marksman,23076711,15566093.0,67.5,7510618.0,32.5
106,99.9 Criminal Lawyer: The Movie,23055069,,,23055069.0,100.0
107,Last Night in Soho,22957625,10127625.0,44.1,12830000.0,55.9
108,The Day We Lit Up the Sky,22500000,,,22500000.0,100.0
109,School of Magical Animals,22028892,288414.0,1.3,21740478.0,98.7
110,Kaamelott: First Installment,21979122,188000.0,0.9,21791122.0,99.1
111,After We Fell,21753705,2170750.0,10.0,19582955.0,90.0
112,Rurouni Kenshin: Final Chapter Part II - The Beginning,21318560,,,21318560.0,100.0
113,Wish Dragon,21120000,,,21120000.0,100.0
114,Crayon Shin-chan: Shrouded in Mystery! The Flowers of Tenkazu Academy,20752104,,,20752104.0,100.0
115,Stillwater,19754272,14465535.0,73.2,5288737.0,26.8
116,The Wolf and the Lion,19510578,2072173.0,10.6,17438405.0,89.4
117,Les Tuche 4,19259766,,,19259766.0,100.0
118,Dear Evan Hansen,19133454,15002646.0,78.4,4130808.0,21.6
119,Those Who Wish Me Dead,19107200,7407200.0,38.8,11700000.0,61.2
120,The Pioneer,18900000,,,18900000.0,100.0
121,The Green Knight,18887953,17173321.0,90.9,1714632.0,9.1
122,Antlers,18867659,10619670.0,56.3,8247989.0,43.7
123,Sinkhole,18816801,,,18816801.0,100.0
124,Mobile Suit Gundam: Hathaway,18731309,,,18731309.0,100.0
125,The Stronghold,18066143,,,18066143.0,100.0
126,"Dad, I'm Sorry",17480489,350000.0,2.0,17130489.0,98.0
127,Gintama: The Final,17252960,,,17252960.0,100.0
128,Railway Heroes,17223704,,,17223704.0,100.0
129,Your Turn to Kill,16511822,,,16511822.0,100.0
130,Cry Macho,16510734,10310734.0,62.4,6200000.0,37.6
131,Reminiscence,16400193,3900193.0,23.8,12500000.0,76.2
132,Legend No. 17,16096860,,,16096860.0,100.0
133,Upon the Magic Roads,15990882,,,15990882.0,100.0
134,Harry Potter and the Sorcerer's Stone 2021 Re-release,15591681,799342.0,5.1,14604379.0,93.7
135,The Dry,15576286,364237.0,2.3,15212049.0,97.7
136,The Night House,15437703,7100581.0,46.0,8337122.0,54.0
137,Drive My Car,15356410,2352240.0,15.3,13004170.0,84.7
138,Minari,15288578,3110580.0,20.3,12177998.0,79.7
139,Something About Love,15204017,,,15204017.0,100.0
140,Anita,15017470,556632.0,3.7,14460838.0,96.3
141,And So the Baton Is Passed,14403588,,,14403588.0,100.0
142,The Tomorrow War,14400000,,,14400000.0,100.0
143,Sword Art Online: Progressive - Aria of a Starless Night,14032747,1050000.0,7.5,12982747.0,92.5
144,Christmas with the Chosen: The Messengers,13728000,13728000.0,100.0,,
145,Eiffel,13649605,444814.0,3.3,13204791.0,96.7
146,OSS 117: From Africa with Love,13457801,,,13457801.0,100.0
147,Hostage: Missing Celebrity,13174292,,,13174292.0,100.0
148,Vakeel Saab,13056490,,,13056490.0,100.0
149,The Many Saints of Newark,13037403,8237403.0,63.2,4800000.0,36.8
150,The Monkey King: Reborn,13017088,,,13017088.0,100.0
151,No Escapes,12916151,,,12916151.0,100.0
152,The Bodin's in the Land of Smile,12872253,,,12872253.0,100.0
153,The Worst Person in the World,12687507,3034775.0,23.9,9652732.0,76.1
154,Character,12628017,,,12628017.0,100.0
155,On Your Mark,12100000,,,12100000.0,100.0
156,On the Line,12058986,,,12058986.0,100.0
157,Stand by Me,11900000,,,11900000.0,100.0
158,The Fable: The Killer Who Doesn't Kill,11325545,,,11325545.0,100.0
159,What Did You Eat Yesterday?,11320893,,,11320893.0,100.0
160,Aline,11149943,667815.0,6.0,10482128.0,94.0
161,Krack,10442916,,,10442916.0,100.0
162,Realm of Terracotta,10363914,,,10363914.0,100.0
163,Kaiserschmarrndrama,10357720,,,10357720.0,100.0
164,"Caution, Hazardous Wife: The Movie",10356359,,,10356359.0,100.0
165,Detective Conan: The Scarlet Alibi,10308627,,,10308627.0,100.0
166,Never Stop,10224935,,,10224935.0,100.0
167,Ainbo,10172403,,,10172403.0,100.0
168,Eiga Sumikkogurashi: Aoi tsukiyo no mahô no ko,9742510,,,9742510.0,100.0
169,Black Box,9738741,,,9738741.0,100.0
170,The Soul,9600000,,,9600000.0,100.0
171,¡A todo tren! Destino Asturias,9544171,,,9544171.0,100.0
172,Baragaki: Unbroken Samurai,9481437,,,9481437.0,100.0
173,Dad,9267397,,,9267397.0,100.0
174,The Lord of the Rings: The Fellowship of the Ring 2021 Re-release,8990599,,,8377569.0,93.2
175,All About My Mother,8900000,,,8900000.0,100.0
176,The Eleventh Chapter,8844997,,,8844997.0,100.0
177,The Medium,8826689,,,8826689.0,100.0
178,The Vault,8803864,,,8803864.0,100.0
179,Kaguya-sama: Love Is War,8794981,,,8794981.0,100.0
180,Moonbound,8748278,,,8748278.0,100.0
181,The Protégé,8737253,7446823.0,85.2,1290430.0,14.8
182,Lost Illusions,8635184,126391.0,1.5,8508793.0,98.5
183,Agent Backkom: King's Bear,8619446,,,8619446.0,100.0
184,Pil's Adventures,8567345,,,8567345.0,100.0
185,Honey Lemon Soda,8441488,,,8441488.0,100.0
186,Delicious,8371523,,,8371523.0,100.0
187,I Don't Have Any Money Left in My Retirement Account,8204616,,,8204616.0,100.0
188,Girls to Buy,8177284,,,8177284.0,100.0
189,Green Snake,8170000,,,8170000.0,100.0
190,New Happy Dad and Son 4,8070000,,,8070000.0,100.0
191,Sunny Sisters,7880000,,,7880000.0,100.0
192,Contra,7762797,,,7762797.0,100.0
193,Hard Hit,7658021,,,7658021.0,100.0
194,Little Canned Men,7600000,,,7600000.0,100.0
195,Pushpa: The Rise - Part 1,7592374,1320000.0,17.4,6272374.0,82.6
196,The Mauritanian,7527030,836536.0,11.1,6690494.0,88.9
197,The Ice Road,7502846,,,7502846.0,100.0
198,Judas and the Black Messiah,7478009,5478009.0,73.3,2000000.0,26.7
199,Love Letter 2021 Re-release,7400000,,,7400000.0,100.0
200,Signal: The Movie,7388603,,,7388603.0,100.0
