rank,title,worldwide,domestic,domestic_pct,foreign,foreign_pct
32,Grown Ups 2,246984278,133668525.0,54.1,113315753,45.9
33,After Earth,243611982,60522097.0,24.8,183089885,75.2
34,Planes,239258712,90288712.0,37.7,148970000,62.3
35,The Heat,229930771,159582188.0,69.4,70348583,30.6
36,Hansel & Gretel: Witch Hunters,226349749,55703475.0,24.6,170646274,75.4
37,Captain Phillips,218791811,107100855.0,49.0,111690956,51.0
38,Journey to the West: Conquering the Demons,205637183,18058.0,0.1,205619125,100.0
39,White House Down,205366737,73103784.0,35.6,132262953,64.4
40,Percy Jackson: Sea of Monsters,199850315,68559554.0,34.3,131290761,65.7
41,Jack the Giant Slayer,197687603,65187603.0,33.0,132500000,67.0
42,The Secret Life of Walter Mitty,188133322,58236838.0,31.0,129896484,69.0
43,12 Years a Slave,187733202,56671993.0,30.2,131061209,69.8
44,The Butler,177313795,116632095.0,65.8,60681700,34.2
45,Identity Thief,173965010,134506920.0,77.3,39458090,22.7
46,Anchorman 2: The Legend Continues,171464676,125168368.0,73.0,46296308,27.0
47,Olympus Has Fallen,170270201,98925640.0,58.1,71344561,41.9
48,Insidious: Chapter 2,161919318,83586447.0,51.6,78332871,48.4
49,Lone Survivor,154802912,125095601.0,80.8,29707311,19.2
50,Jackass Presents: Bad Grandpa,151826547,102003019.0,67.2,49823528,32.8
51,47 Ronin,151783839,38362475.0,25.3,113421364,74.7
52,RED 2,148075565,53262560.0,36.0,94813005,64.0
53,Mama,146428180,71628180.0,48.9,74800000,51.1
54,Escape Plan,137328301,25135965.0,18.3,112192336,81.7
55,2 Guns,131940411,75612460.0,57.3,56327951,42.7
56,This Is the End,126041322,101470202.0,80.5,24571120,19.5
57,Ender's Game,125544024,61737191.0,49.2,63806833,50.8
58,Prisoners,122126687,61002302.0,50.0,61124385,50.0
59,Jurassic Park 2013 Re-release,118192315,45385935.0,38.4,72806380,61.6
60,Saving Mr. Banks,117867984,83301580.0,70.7,34566404,29.3
61,Warm Bodies,116980662,66380662.0,56.7,50600000,43.3
62,Personal Tailor,116126458,375892.0,0.3,115750566,99.7
63,So Young,114926694,11186.0,0.1,114915508,100.0
64,Free Birds,110387072,55750480.0,50.5,54636592,49.5
65,Gangster Squad,105200903,46000903.0,43.7,59200000,56.3
66,Instructions Not Included,100486616,44467206.0,44.3,56019410,55.7
67,Philomena,100129872,37709979.0,37.7,62419893,62.3
68,Blue Jasmine,99104804,33405481.0,33.7,65699323,66.3
69,Young Detective Dee: Rise of the Sea Dragon,98774891,87783.0,0.1,98687108,99.9
70,Riddick,98337295,42025135.0,42.7,56312160,57.3
71,Safe Haven,97594140,71349120.0,73.1,26245020,26.9
72,Evil Dead,97542952,54239856.0,55.6,43303096,44.4
73,42,97470701,95020213.0,97.5,2450488,2.5
74,The Mortal Instruments: City of Bones,95396573,31165421.0,32.7,64231152,67.3
75,Rush,95224595,26947624.0,28.3,68276971,71.7
76,Police Story: Lockdown,94249025,,,94249025,100.0
77,The Internship,93492844,44672764.0,47.8,48820080,52.2
78,The Purge,89328627,64473115.0,72.2,24855512,27.8
79,Dhoom 3,88031955,8031955.0,9.1,80000000,90.9
80,Pain & Gain,87305549,49875291.0,57.1,37430258,42.9
81,About Time,87100449,15322921.0,17.6,71777528,82.4
82,American Dreams in China,87097067,,,87097067,100.0
83,Snowpiercer,86758912,4563650.0,5.3,82195262,94.7
84,Carrie,84790678,35266619.0,41.6,49524059,58.4
85,Finding Mr. Right,84112033,6945.0,0.1,84105088,100.0
86,The Fighter Pilot,82879386,,,82879386,100.0
87,Miracle in Cell No. 7,82101723,,,82101723,100.0
88,The Attorney,78547586,557236.0,0.7,77990350,99.3
89,The Family,78418811,36918811.0,47.1,41500000,52.9
90,Scary Movie V,78378744,32015787.0,40.8,46362957,59.2
91,R.I.P.D.,78324220,33618855.0,42.9,44705365,57.1
92,Tiny Times,77717014,23462.0,0.1,77693552,100.0
93,Suck Me Shakespeer,77676735,,,77676735,100.0
94,The Book Thief,76586316,21488481.0,28.1,55097835,71.9
95,Escape from Planet Earth,74597643,57012977.0,76.4,17584666,23.6
96,August: Osage County,74188937,37738810.0,50.9,36450127,49.1
97,The Best Man Holiday,72835710,70525195.0,96.8,2310515,3.2
98,The Counselor,71009334,16973715.0,23.9,54035619,76.1
99,Sole a catinelle,69903094,,,69903094,100.0
100,The Call,68572631,51872378.0,75.6,16700253,24.4
101,One Direction: This Is Us,68532898,28873374.0,42.1,39659524,57.9
102,Stalingrad,68316452,1013945.0,1.5,67302507,98.5
103,Thunder and the House of Magic,64197205,4091.0,0.1,64193114,100.0
104,The Grandmaster,64076736,6594959.0,10.3,57481777,89.7
105,Side Effects,63414135,32172757.0,50.7,31241378,49.3
106,The Host,63365859,26627201.0,42.0,36738658,58.0
107,Runner Runner,62675095,19316646.0,30.8,43358449,69.2
108,The Face Reader,61559184,515876.0,0.8,61043308,99.2
109,The Legend of Hercules,61279452,18848538.0,30.8,42430914,69.2
110,Kick-Ass 2,60795985,28795985.0,47.4,32000000,52.6
111,A Haunted House,60159584,40041683.0,66.6,20117901,33.4
112,Beautiful Creatures,60052138,19452138.0,32.4,40600000,67.6
113,Snitch,57824674,42930462.0,74.2,14894212,25.8
114,The Physician,57284237,,,57284237,100.0
115,Firestorm,55754766,,,55754766,100.0
116,Dallas Buyers Club,55198285,27298285.0,49.5,27900000,50.5
117,A Madea Christmas,53396635,52543354.0,98.4,853281,1.6
118,Temptation: Confessions of a Marriage Counselor,53143144,51975354.0,97.8,1167790,2.2
119,Delivery Man,53120346,30664106.0,57.7,22456240,42.3
120,The 100 Year-Old Man Who Climbed Out the Window and Disappeared,51167572,944193.0,1.8,50223379,98.2
121,Dragon Ball Z: Battle of Gods,50461371,2553002.0,5.1,47908369,94.9
122,The Berlin File,48972848,665210.0,1.4,48307638,98.6
123,Homefront,48449416,20158898.0,41.6,28290518,58.4
124,The Last Stand,48330757,12050299.0,24.9,36280458,75.1
125,Her,48269269,25568251.0,53.0,22701018,47.0
126,21 & Over,48065672,25682380.0,53.4,22383292,46.6
127,Texas Chainsaw,47340586,34341945.0,72.5,12998641,27.5
128,Tiny Times 2.0,47289937,43788.0,0.1,47246149,99.9
129,Switch,47164301,,,47164301,100.0
130,The Place Beyond the Pines,47052899,21403519.0,45.5,25649380,54.5
131,Parker,46922566,17616641.0,37.5,29305925,62.5
132,The Big Wedding,46522137,21819348.0,46.9,24702789,53.1
133,Badges of Fury,46495296,,,46495296,100.0
134,The World's End,46089287,26004851.0,56.4,20084436,43.6
135,Grudge Match,44907260,29807260.0,66.4,15100000,33.6
136,The White Storm,44670277,,,44670277,100.0
137,Tarzan,44095996,,,44095996,100.0
138,Secretly Greatly,43447199,,,43447199,100.0
139,"The Chef, The Actor, The Scoundrel",42970000,,,42970000,100.0
140,Doraemon: Nobita's Secret Gadget Museum,42770271,,,42770271,100.0
141,Jobs,42128352,16131410.0,38.3,25996942,61.7
142,No Man's Land,41807712,,,41807712,100.0
143,Lupin III vs. Detective Conan: The Movie,41397727,,,41397727,100.0
144,Yolki 3,40267368,,,40267368,100.0
145,Don Jon,39439355,24477704.0,62.1,14961651,37.9
146,Antoine and Sebastian,38719881,,,38719881,100.0
147,Cold Eyes,37795598,,,37795598,100.0
148,"Like Father, Like Son",37170163,334616.0,0.9,36835547,99.1
149,Detective Conan: Private Eye in the Distant Sea,36324232,,,36324232,100.0
150,Dügün Dernek,36185741,,,36185741,100.0
151,The Terror Live,35659824,,,35659824,100.0
152,Hide and Seek,35461505,,,35461505,100.0
153,Blind Detective,34958596,,,34958596,100.0
154,Broken City,34737199,19701164.0,56.7,15036035,43.3
155,Inside Llewyn Davis,32935319,13235319.0,40.2,19700000,59.8
156,Serial Teachers,32849727,,,32849727,100.0
157,Mud,32613173,21590086.0,66.2,11023087,33.8
158,Midsummer's Equation,32514549,,,32514549,100.0
159,Kevin Hart: Let Me Explain,32318051,32244051.0,99.8,74000,0.2
160,Pokémon,32293377,,,32293377,100.0
161,The After-Dinner Mysteries,32160741,,,32160741,100.0
162,Underdogs,31775719,,,31775719,100.0
163,Spring Breakers,31724284,14124284.0,44.5,17600000,55.5
164,New World,31670607,457806.0,1.4,31212801,98.6
165,101 Proposals,31283838,,,31283838,100.0
166,A Wedding Invitation,30665036,14350.0,0.1,30650686,100.0
167,Silent Witness,29315945,,,29315945,100.0
168,Special ID,29139936,12666.0,0.1,29127270,100.0
169,Kokowääh 2,28811936,,,28811936,100.0
170,The Suspect,28674130,218693.0,0.8,28455437,99.2
171,The Four 2,28599970,,,28599970,100.0
172,The Kiyosu Conference,28338665,,,28338665,100.0
173,I Give It a Year,28328531,34657.0,0.1,28293874,99.9
174,Mandela: Long Walk to Freedom,27985788,8323085.0,29.7,19662703,70.3
175,Dark Skies,27858103,17418667.0,62.5,10439436,37.5
176,Nebraska,27682872,17654912.0,63.8,10027960,36.2
177,The Incredible Burt Wonderstone,27437881,22537881.0,82.1,4900000,17.9
178,Gorko!,27369902,,,27369902,100.0
179,Khumba,27187375,1029.0,0.1,27186346,100.0
180,You're Next,26895481,18494006.0,68.8,8401475,31.2
181,Mr. Go,26835201,,,26835201,100.0
182,The Break Up Man,26477012,,,26477012,100.0
183,The Way Way Back,26474920,21506546.0,81.2,4968374,18.8
184,We Are the Nobles,26433651,,,26433651,100.0
185,The Stolen Years,26249553,,,26249553,100.0
186,One Night Surprise,26220159,,,26220159,100.0
187,Platinum Data,26052718,,,26052718,100.0
188,Gekijouban SPEC: Kurôzu - Zen no hen,25860404,,,25860404,100.0
189,Unbeatable,25816154,,,25816154,100.0
190,Man on the Edge,25774679,,,25774679,100.0
191,Enough Said,25288872,17550872.0,69.4,7738000,30.6
192,The Last Exorcism Part II,25051865,15179302.0,60.6,9872563,39.4
193,"Me, Myself and Mum",24991467,,,24991467,100.0
194,Drug War,24676341,128195.0,0.5,24548146,99.5
195,The Tale of The Princess Kaguya,24434485,703232.0,2.9,23731253,97.1
196,The Great Beauty,24395873,2852400.0,11.7,21543473,88.3
197,Trance,24261569,2328743.0,9.6,21932826,90.4
198,The Railway Man,24174885,4438438.0,18.4,19736447,81.6
199,Out of Inferno,24109886,,,24109886,100.0
200,Bring Happiness Home,23980000,,,23980000,100.0
