rank,title,worldwide,domestic,domestic_pct,foreign,foreign_pct
1,Toy Story,244652254,191796233.0,78.4,52855355.0,21.6
2,Apollo 13,223837411,172071312.0,76.9,51766099.0,23.1
3,Batman Forever,184031112,184031112.0,100.0,,
4,Pocahontas,141579773,141579773.0,100.0,,
5,Ace Ventura: When Nature Calls,108385533,108385533.0,100.0,,
6,GoldenEye,106430619,106429941.0,100.0,,
7,Jumanji,100475429,100475249.0,100.0,,
8,Casper,100439549,100439549.0,100.0,,
9,Se7en,100125643,100125643.0,100.0,,
10,Die Hard with a Vengeance,100012499,100012499.0,100.0,,
11,Crimson Tide,91387195,91387195.0,100.0,,
12,Waterworld,88246905,88246220.0,100.0,,
13,12 Monkeys,87020996,57141459.0,65.7,29879537.0,34.3
14,Dangerous Minds,84919401,84919401.0,100.0,,
15,Mr. Holland's Opus,82569971,82569971.0,100.0,,
16,While You Were Sleeping,81057016,81057016.0,100.0,,
17,Congo,81022101,81022101.0,100.0,,
18,Father of the Bride Part II,76594107,76594107.0,100.0,,
19,Braveheart,75609945,75609945.0,100.0,,
20,Get Shorty,72101622,72101622.0,100.0,,
21,Grumpier Old Men,71518503,71518503.0,100.0,,
22,The Bridges of Madison County,71516617,71516617.0,100.0,,
23,Mortal Kombat,70455286,70454098.0,100.0,,
24,Nine Months,69684532,69684532.0,100.0,,
25,Casino,68972551,42512375.0,61.6,26460176.0,38.4
26,Outbreak,67659560,67659560.0,100.0,,
27,Heat,67443739,67436818.0,100.0,491.0,0.1
28,Waiting to Exhale,67052156,67052156.0,100.0,,
29,Bad Boys,65807024,65807024.0,100.0,,
30,Babe,63659146,63658910.0,100.0,,
31,The American President,60079496,60079496.0,100.0,,
32,Species,60074103,60074103.0,100.0,,
33,Clueless,56665140,56631572.0,99.9,,
34,Sabrina,53696278,53672080.0,100.0,24198.0,0.1
35,Something to Talk About,50865589,50865589.0,100.0,,
36,The Net,50727965,50727965.0,100.0,,
37,Under Siege 2: Dark Territory,50024083,50024083.0,100.0,,
38,A Walk in the Clouds,50008143,50008143.0,100.0,,
39,The Brady Bunch Movie,46576136,46576136.0,100.0,,
40,Sense and Sensibility,43184363,43182776.0,100.0,,
41,Man of the House,40070995,40070995.0,100.0,,
42,Dead Man Walking,39363635,39363635.0,100.0,,
43,French Kiss,38896854,38896854.0,100.0,,
44,Higher Learning,38290723,38290723.0,100.0,,
45,Mighty Morphin Power Rangers,38187431,38187431.0,100.0,,
46,First Knight,37600435,37600435.0,100.0,,
47,Just Cause,36853222,36853222.0,100.0,,
48,"To Wong Foo, Thanks for Everything! Julie Newmar",36474193,36474193.0,100.0,,
49,The Indian in the Cupboard,35656131,35656131.0,100.0,,
50,Money Train,35431113,35431113.0,100.0,,
51,A Goofy Movie,35348597,35348597.0,100.0,,
52,Judge Dredd,34693481,34693481.0,100.0,,
53,Forget Paris,33177694,33177694.0,100.0,,
54,Tommy Boy,32679899,32679899.0,100.0,,
55,Copycat,32051917,32051917.0,100.0,,
56,Leaving Las Vegas,32029928,32029928.0,100.0,,
57,Rob Roy,31596911,31596911.0,100.0,,
58,Powder,30862156,30862156.0,100.0,,
59,Assassins,30303072,30303072.0,100.0,,
60,Free Willy 2: The Adventure Home,30077111,30077111.0,100.0,,
61,Major Payne,29412050,29412050.0,100.0,,
62,Friday,27467564,27467564.0,100.0,,
63,Now and Then,27112329,27112329.0,100.0,,
64,Houseguest,26325256,26325256.0,100.0,,
65,Billy Madison,25588734,25588734.0,100.0,,
66,Desperado,25405445,25405445.0,100.0,,
67,Operation Dumbo Drop,24670346,24670346.0,100.0,,
68,Dolores Claiborne,24361867,24361867.0,100.0,,
