rank,title,worldwide,domestic,domestic_pct,foreign,foreign_pct
101,Windows,2128395,2128395.0,100.0,,
102,Just Tell Me What You Want,2086905,2086905.0,100.0,,
103,"Bon Voyage, Charlie Brown (and Don't Come Back!!)",2013193,2013193.0,100.0,,
104,Carny,1817720,1817720.0,100.0,,
105,When a Stranger Calls 1980 Re-release,1262052,1262052.0,100.0,,
106,Why Would I Lie?,1175855,1175855.0,100.0,,
107,Nijinsky,1047454,1047454.0,100.0,,
108,Heart Beat,954046,954046.0,100.0,,
109,One-Trick Pony,843215,843215.0,100.0,,
110,"Those Lips, Those Eyes",804713,804713.0,100.0,,
111,A Small Circle of Friends,766760,766760.0,100.0,,
112,Leo and Loree,517988,517988.0,100.0,,
113,Home Movies,89134,89134.0,100.0,,
114,Phobia,59167,59167.0,100.0,,
115,Stalker 2019 Re-release,39496,,,32636.0,82.6
116,Breaking Glass,2471,2471.0,100.0,,
117,Breaker Morant,948,,,,
118,The Changeling,147,,,147.0,100.0
