rank,title,worldwide,domestic,domestic_pct,foreign,foreign_pct
1,Batman,401188924,251188924,62.6,150000000.0,37.4
2,Indiana Jones and the Last Crusade,197171806,197171806,100.0,,
3,Dead Poets Society,174997852,95860116,54.8,79137736.0,45.2
4,Lethal Weapon 2,147253986,147253986,100.0,,
5,Look Who's Talking,140088813,140088813,100.0,,
6,"Honey, I Shrunk the Kids",130724172,130724172,100.0,,
7,Back to the Future Part II,118550294,118450002,99.9,99328.0,0.1
8,Ghostbusters II,112495514,112494738,100.0,,
9,Driving Miss Daisy,106593296,106593296,100.0,,
10,Parenthood,100047830,100047830,100.0,,
11,When Harry Met Sally...,92823674,92823546,100.0,,
12,The War of the Roses,86888546,86888546,100.0,,
13,The Little Mermaid,84355863,84355863,100.0,,
14,Steel Magnolias,83759091,83759091,100.0,,
15,National Lampoon's Christmas Vacation,71321010,71319526,100.0,325.0,0.1
16,Turner & Hooch,71079915,71079915,100.0,,
17,Born on the Fourth of July,70001698,70001698,100.0,,
18,Uncle Buck,66758538,66758538,100.0,,
19,Field of Dreams,64431625,64431625,100.0,,
20,Tango & Cash,63408614,63408614,100.0,,
21,Harlem Nights,60864870,60864870,100.0,,
22,Sea of Love,58571513,58571513,100.0,,
23,Pet Sematary,57469467,57469467,100.0,,
24,The Abyss,54222310,54222310,100.0,,
25,Star Trek V: The Final Frontier,52210049,52210049,100.0,,
26,Major League,49797148,49797148,100.0,,
27,"See No Evil, Hear No Evil",46908987,46908987,100.0,,
28,Black Rain,46212140,46212055,100.0,,
29,Always,43858790,43858790,100.0,,
30,K-9,43247647,43247647,100.0,,
31,Three Fugitives,40586886,40586886,100.0,,
32,Bill & Ted's Excellent Adventure,40486714,40485039,100.0,,
33,The Karate Kid Part III,38956288,38956288,100.0,,
34,The 'Burbs,36602268,36601993,100.0,,
35,Fletch Lives,35150960,35150960,100.0,,
36,Licence to Kill,34667388,34667015,100.0,,
37,Lean on Me,31906454,31906454,100.0,,
38,The Bear,31753898,31753898,100.0,,
39,Weekend at Bernie's,30218387,30218387,100.0,,
40,Road House,30050265,30050028,100.0,,
41,Peter Pan 1989 Re-release,29445131,29445131,100.0,,
42,The Dream Team,28907090,28890240,99.9,16850.0,0.1
43,Do the Right Thing,27546968,27545445,100.0,,
44,All Dogs Go to Heaven,27100027,27100027,100.0,,
45,Glory,26828365,26828365,100.0,,
46,"Sex, Lies, and Videotape",24742089,24741667,100.0,422.0,0.1
47,A Nightmare on Elm Street: The Dream Child,22168359,22168359,100.0,,
48,Dad,22103037,22103037,100.0,,
49,Lock Up,22099847,22099847,100.0,,
50,Cousins,22026369,22026369,100.0,,
51,The Rescuers 1989 Re-release,21215869,21215869,100.0,,
52,Say Anything,20781987,20781385,100.0,,
53,An Innocent Man,20047604,20047604,100.0,,
54,The Fly II,20021322,20021322,100.0,,
55,Skin Deep,19674852,19674852,100.0,,
56,Blaze,19131246,19131246,100.0,,
57,Her Alibi,18699037,18699037,100.0,,
58,Casualties of War,18671317,18671317,100.0,,
