rank,title,worldwide,domestic,domestic_pct,foreign,foreign_pct
152,Bird,2181286,2181286,100.0,,
153,Salaam Bombay!,2080046,2080046,100.0,,
154,Pelle the Conqueror,2053931,2053931,100.0,,
155,The Moderns,2011497,2011497,100.0,,
156,Vibes,1883811,1883811,100.0,,
157,Stormy Monday,1791328,1791328,100.0,,
158,Little Nikita,1733070,1733070,100.0,,
159,Lady in White,1705139,1705139,100.0,,
160,Vincent,1577480,1577480,100.0,,
161,Another Woman,1562749,1562749,100.0,,
162,A Handful of Dust,1560700,1560700,100.0,,
163,Two Moon Junction,1547397,1547397,100.0,,
164,Pascali's Island,1451857,1451857,100.0,,
165,Midnight Crossing,1328001,1328001,100.0,,
166,Patty Hearst,1223326,1223326,100.0,,
167,Mr. North,1221366,1221366,100.0,,
168,A Time of Destiny,1212487,1212487,100.0,,
169,The Thin Blue Line,1209846,1209846,100.0,,
170,The Lair of the White Worm,1189315,1189315,100.0,,
171,The Wrong Guys,1152786,1152786,100.0,,
172,Aria,1028679,1028679,100.0,,
173,Little Dorrit,1025228,1025228,100.0,,
174,Five Corners,969205,969205,100.0,,
175,Appointment with Death,960040,960040,100.0,,
176,Watchers,940173,940173,100.0,,
177,Julia and Julia,901364,901364,100.0,,
178,Boyfriends and Girlfriends,824027,823243,99.9,,
179,Waxwork,808114,808114,100.0,,
180,Bulletproof,807947,807947,100.0,,
181,"Sister, Sister",743445,743445,100.0,,
182,And God Created Woman,717376,717376,100.0,,
183,Split Decisions,695822,695822,100.0,,
184,Maniac Cop,671382,671382,100.0,,
185,Spellbinder,657446,657446,100.0,,
186,Da,644532,644532,100.0,,
187,Spike of Bensonhurst,623112,623112,100.0,,
188,Powaqqatsi,589244,589244,100.0,,
189,Pound Puppies and the Legend of Big Paw,586938,586938,100.0,,
190,Buster,540000,540000,100.0,,
191,The House on Carroll Street,459824,459824,100.0,,
192,Full Moon in Blue Water,450726,450726,100.0,,
193,Track 29,429028,429028,100.0,,
194,Tiger Warsaw,422667,422667,100.0,,
195,Aloha Summer,418379,418379,100.0,,
196,Some Girls,401421,401421,100.0,,
197,The Decline of Western Civilization Part II: The Metal Years,373743,373743,100.0,,
198,Gandahar,370698,370698,100.0,,
199,The Family,346730,346730,100.0,,
200,The Deceivers,346297,346297,100.0,,
