rank,title,worldwide,domestic,domestic_pct,foreign,foreign_pct
106,Deuce Bigalow: European Gigolo,45109561,22400154.0,49.7,22709407.0,50.3
107,Dark Water 2005 Re-release,44347079,25473352.0,57.4,18873727.0,42.6
108,A Lot Like Love,42886719,21845719.0,50.9,21041000.0,49.1
109,Oliver Twist,42580321,2080321.0,4.9,40500000.0,95.1
110,The Sisterhood of the Traveling Pants,42013878,39053061.0,93.0,2960817.0,7.0
111,Serenity,40445129,25514517.0,63.1,14930612.0,36.9
112,The Ringer,40442443,35428675.0,87.6,5013768.0,12.4
113,Magnificent Desolation: Walking on the Moon,40339402,34137524.0,84.6,6201878.0,15.4
114,Yamato,39287114,,,39287114.0,100.0
115,Dreamer,38741732,32751093.0,84.5,5990639.0,15.5
116,Always: Sunset on Third Street,38573583,,,38573583.0,100.0
117,The Producers,38075318,19398532.0,50.9,18676786.0,49.1
118,Casanova,37691644,11304403.0,30.0,26387241.0,70.0
119,Beauty Shop,37245453,36351350.0,97.6,894103.0,2.4
120,Pokémon: Lucario and the Mystery of Mew,37228626,,,37228626.0,100.0
121,Negotiator: Mashita Masayoshi,36733286,,,36733286.0,100.0
122,Assault on Precinct 13,35294470,20040895.0,56.8,15253575.0,43.2
123,Nana,34671042,,,34671042.0,100.0
124,Wild Safari - A South African Adventure,34257135,16621530.0,48.5,17635605.0,51.5
125,Bad News Bears,34252847,32868349.0,96.0,1384498.0,4.0
126,Because of Winn-Dixie,33589427,32647042.0,97.2,942385.0,2.8
127,The Cave,33296457,15007991.0,45.1,18288466.0,54.9
128,Marathon,33284089,,,33284089.0,100.0
129,The Brice Man,33026616,,,33026616.0,100.0
130,Cry Wolf,32586408,10047674.0,30.8,22538734.0,69.2
131,The Suspect: Muroi Shinji,32104229,,,32104229.0,100.0
132,Marrying the Mafia 2: Enemy-in-Law,31835989,,,31835989.0,100.0
133,Welcome to Dongmakgol,31787130,,,31787130.0,100.0
134,Rent,31670620,29077547.0,91.8,2593073.0,8.2
135,The New World 2005 Re-release,31510855,12712093.0,40.3,18798762.0,59.7
136,Train Man,31090100,,,31090100.0,100.0
137,The Promise,30925693,669625.0,2.2,30256068.0,97.8
138,Wolf Creek,30762648,16188180.0,52.6,14574468.0,47.4
139,Two for the Money,30526509,22991379.0,75.3,7535130.0,24.7
140,Cursed,29621722,19297522.0,65.1,10324200.0,34.9
141,The Upside of Anger,28237488,18761993.0,66.4,9475495.0,33.6
142,Mrs. Henderson Presents,27876417,11036366.0,39.6,16840051.0,60.4
143,Ice Princess,27645491,24402491.0,88.3,3243000.0,11.7
144,Goal! The Dream Begins,27610873,4283255.0,15.5,23327618.0,84.5
145,The Protector,27165581,12044087.0,44.3,15121494.0,55.7
146,Doogal,26711924,7438000.0,27.8,19273924.0,72.2
147,Typhoon,26179656,139059.0,0.5,26040597.0,99.5
148,9th Company,26146165,,,26146165.0,100.0
149,Natale a Miami,25643184,,,25643184.0,100.0
150,The Tiger and the Snow,25460023,10167.0,0.1,25449856.0,100.0
151,North Country,25211175,18337722.0,72.7,6873453.0,27.3
152,April Snow,24873159,,,24873159.0,100.0
153,I Love You in Every Language in the World,23941317,,,23941317.0,100.0
154,Lady Vengeance,23834149,211667.0,0.9,23622482.0,99.1
155,Russian Dolls,23727301,326095.0,1.4,23401206.0,98.6
156,Hustle & Flow,23563727,22202809.0,94.2,1360918.0,5.8
157,Another Public Enemy,23248003,,,23248003.0,100.0
158,Domino,22944502,10169202.0,44.3,12775300.0,55.7
159,The White Massai,22632255,,,22632255.0,100.0
160,Manual of Love,22079820,,,22079820.0,100.0
161,Torrente 3: El protector,21762391,,,21762391.0,100.0
162,Man of the House,21577624,19699706.0,91.3,1877918.0,8.7
163,Year One in the North,21360942,,,21360942.0,100.0
164,The Jacket,21126225,6303762.0,29.8,14822463.0,70.2
165,The Devil's Rejects,20901859,17044981.0,81.5,3856878.0,18.5
166,A Moment to Remember,20865847,,,20865847.0,100.0
167,Lorelei,19806585,,,19806585.0,100.0
168,The Perfect Man,19770475,16535005.0,83.6,3235470.0,16.4
169,Mapado,19286223,,,19286223.0,100.0
170,The Weather Man,19126398,12482775.0,65.3,6643623.0,34.7
171,Iznogoud- Caliph Instead of the Caliph,18725588,,,18725588.0,100.0
172,Detective Conan: Strategy Above the Depths,18723952,,,18723952.0,100.0
173,Waiting...,18637690,16124543.0,86.5,2513147.0,13.5
174,An Unfinished Life,18618284,8586392.0,46.1,10031892.0,53.9
175,My Father and My Son,18612999,,,18612999.0,100.0
176,Keeping Mum,18575768,1619466.0,8.7,16956302.0,91.3
177,The Turkish Gambit,18520000,,,18520000.0,100.0
178,As It Is in Heaven,18318233,,,18318233.0,100.0
179,The World's Fastest Indian,18297690,5128124.0,28.0,13169566.0,72.0
180,Night Watch 2005 Re-release,17939389,1502188.0,8.4,16437201.0,91.6
181,Joyeux Noel,17709155,1054361.0,6.0,16654794.0,94.0
182,You Are My Sunshine,17650142,,,17650142.0,100.0
183,Palais royal!,17612135,,,17612135.0,100.0
184,Roll Bounce,17500866,17380866.0,99.3,120000.0,0.7
185,Rebound,17492014,16809014.0,96.1,683000.0,3.9
186,Stormy Night,17379776,,,17379776.0,100.0
187,The Matador,17347231,12594698.0,72.6,4752533.0,27.4
188,Aegis,16869261,,,16869261.0,100.0
189,Caché,16197824,3647381.0,22.5,12550443.0,77.5
190,The Great Yokai War,15787492,,,15787492.0,100.0
191,Kiss Kiss Bang Bang,15785148,4243756.0,26.9,11541392.0,73.1
192,The Gospel,15778152,15778152.0,100.0,,
193,Two Sons of Francisco,15508288,,,15508288.0,100.0
194,The Greatest Game Ever Played,15431177,15337393.0,99.4,93784.0,0.6
195,Transamerica,15151744,9015303.0,59.5,6136441.0,40.5
196,"Murder, Take One",14915208,,,14915208.0,100.0
197,Most Beautiful Week in My Life,14765033,,,14765033.0,100.0
198,Samurai Commando: Mission 1549,14648713,,,14648713.0,100.0
199,Blood Rain,14270938,,,14270938.0,100.0
200,Proof,14189860,7535331.0,53.1,6654529.0,46.9
