rank,title,worldwide,domestic,domestic_pct,foreign,foreign_pct
49,Never Been Kissed,84565230,55474756.0,65.6,29090474.0,34.4
50,"South Park: Bigger, Longer & Uncut",83137603,52037603.0,62.6,31100000.0,37.4
51,Cruel Intentions,75902208,38328567.0,50.5,37573641.0,49.5
52,Random Hearts,74608570,31502583.0,42.2,43105987.0,57.8
53,The Hurricane,73956241,50699241.0,68.6,23257000.0,31.4
54,Life,73475268,64016268.0,87.1,9459000.0,12.9
55,All About My Mother,67872296,8272296.0,12.2,59600000.0,87.8
56,The Messenger: The Story of Joan of Arc,66976317,14276317.0,21.3,52700000.0,78.7
57,The 13th Warrior,61698899,32698899.0,53.0,29000000.0,47.0
58,The Insider,60289912,29089912.0,48.3,31200000.0,51.7
59,The Story of Us,58900031,27100031.0,46.0,31800000.0,54.0
60,Lake Placid,56870414,31770414.0,55.9,25100000.0,44.1
61,Varsity Blues,54294169,52894169.0,97.4,1400000.0,2.6
62,Mickey Blue Eyes,54264342,33864342.0,62.4,20400000.0,37.6
63,10 Things I Hate About You,53478166,38178166.0,71.4,15300000.0,28.6
64,Magnolia,48451803,22455976.0,46.3,25995827.0,53.7
65,"Girl, Interrupted",48350205,28912646.0,59.8,19437559.0,40.2
66,Man on the Moon,47434430,34607430.0,73.0,12827000.0,27.0
67,For Love of the Game,46112640,35188640.0,76.3,10924000.0,23.7
68,House on Haunted Hill,42593455,40846082.0,95.9,1747373.0,4.1
69,Arlington Road,41067311,24756177.0,60.3,16311134.0,39.7
70,Blast from the Past,40263020,26511114.0,65.8,13751906.0,34.2
71,Encounter in the Third Dimension,38171557,7195792.0,18.9,30975765.0,81.1
72,The Bachelor,36911617,21760240.0,59.0,15151377.0,41.0
73,My Favorite Martian,36850101,36850101.0,100.0,,
74,Baby Geniuses,36450736,27250736.0,74.8,9200000.0,25.2
75,Edtv,35242897,22431897.0,63.6,12811000.0,36.4
76,October Sky,34698685,32570685.0,93.9,2128000.0,6.1
77,The Best Man,34573780,34102780.0,98.6,471000.0,1.4
78,Instinct,34105207,34105207.0,100.0,,
79,Mystery Men,33461011,29762011.0,88.9,3699000.0,11.1
80,Dogma,31119037,30652890.0,98.5,464581.0,1.5
81,Virus,30652005,14036005.0,45.8,16616000.0,54.2
82,Superstar,30636478,30636478.0,100.0,,
83,Galapagos,29349172,18630372.0,63.5,10718800.0,36.5
84,The Out-of-Towners,28544120,28544120.0,100.0,,
85,Go,28451622,16943454.0,59.6,11508168.0,40.4
86,The Deep End of the Ocean,28121100,13898649.0,49.4,14222451.0,50.6
87,The Other Sister,27807627,27807627.0,100.0,,
88,The Wood,25059640,25059640.0,100.0,,
89,The Corruptor,24493601,15164492.0,61.9,9329109.0,38.1
90,Alien Adventure,24074680,8959784.0,37.2,15114896.0,62.8
91,Anywhere But Here,23631929,18670401.0,79.0,4961528.0,21.0
92,The Iron Giant,23159955,23159305.0,100.0,359.0,0.1
93,Being John Malkovich,23106795,22863596.0,98.9,243071.0,1.1
94,Snow Falling on Cedars,23049593,14417593.0,62.6,8632000.0,37.4
95,Buena Vista Social Club,23002182,7002182.0,30.4,16000000.0,69.6
96,Drive Me Crazy,22593409,17845337.0,79.0,4748072.0,21.0
97,At First Sight,22365133,22365133.0,100.0,,
98,Muppets from Space,22323612,16625807.0,74.5,5697805.0,25.5
99,Stir of Echoes,21142914,21142914.0,100.0,,
100,The Legend of 1900,20678716,167435.0,0.8,20511281.0,99.2
101,The Astronaut's Wife,19598588,10672566.0,54.5,8926022.0,45.5
102,Doug's 1st Movie,19440089,19440089.0,100.0,,
103,Summer of Sam,19288130,19288130.0,100.0,,
104,The Thirteenth Floor,18564088,11916661.0,64.2,6647427.0,35.8
105,An Ideal Husband,18542974,18542974.0,100.0,,
106,The Rage: Carrie 2,17762705,17762705.0,100.0,,
107,Eye of the Beholder,17589705,16500786.0,93.8,1088919.0,6.2
108,Bringing Out the Dead,16797709,16797191.0,100.0,,
109,Extreme,16653175,12475172.0,74.9,4178003.0,25.1
110,True Crime,16649768,16649768.0,100.0,,
111,A Midsummer Night's Dream,16071990,16071990.0,100.0,,
112,Election,14902204,14902041.0,100.0,,
113,Music of the Heart,14859394,14859394.0,100.0,,
114,Tea with Mussolini,14401563,14401563.0,100.0,,
115,In Too Deep,14011454,14011454.0,100.0,,
116,The Mod Squad,13263993,13263993.0,100.0,,
117,Angela's Ashes,13042112,13042112.0,100.0,,
118,Sun Alley,12891924,,,12891924.0,100.0
119,The Omega Code,12614346,12614346.0,100.0,,
120,Black Mask,12504289,12504289.0,100.0,,
121,In Dreams,12017369,12017369.0,100.0,,
122,The King and I,11993021,11993021.0,100.0,,
123,Chill Factor,11788676,11263966.0,95.5,524710.0,4.5
124,The Adventures of Elmo in Grouchland,11683047,11683047.0,100.0,,
125,The Muse,11614954,11614954.0,100.0,,
126,Wing Commander,11578059,11578059.0,100.0,,
127,Boys Don't Cry,11540607,11540607.0,100.0,,
128,Cookie's Fortune,10920544,10920544.0,100.0,,
129,Office Space,10829448,10827810.0,100.0,,
130,The End of the Affair,10827816,10827816.0,100.0,,
131,Universal Soldier: The Return,10667893,10667893.0,100.0,,
132,Island of the Sharks,10658505,10658505.0,100.0,,
133,Drop Dead Gorgeous,10571408,10571408.0,100.0,,
134,Three to Tango,10570375,10570375.0,100.0,,
135,Bats,10155690,10155690.0,100.0,,
136,Brokedown Palace,10115013,10115013.0,100.0,,
137,Dudley Do-Right,9974410,9974410.0,100.0,,
138,The Love Letter,9139145,8302478.0,90.8,836667.0,9.2
139,Trippin',9017070,9017070.0,100.0,,
140,Teaching Mrs. Tingle,8951935,8951935.0,100.0,,
141,"Mystery, Alaska",8891623,8891623.0,100.0,,
142,Play It to the Bone,8678812,8434146.0,97.2,244666.0,2.8
143,Pushing Tin,8408835,8408835.0,100.0,,
144,Twin Dragons,8359717,8359717.0,100.0,,
145,Sunshine,7607860,5096267.0,67.0,2511593.0,33.0
146,Outside Providence,7302522,7302522.0,100.0,,
147,Run Lola Run,7272994,7267585.0,99.9,,
148,200 Cigarettes,6852450,6852450.0,100.0,,
149,Lost & Found,6552255,6552255.0,100.0,,
150,The Straight Story,6417007,6203044.0,96.7,213281.0,3.3
151,Dick,6262878,6262878.0,100.0,,
152,Topsy-Turvy,6208548,6208548.0,100.0,,
153,Foolish,6033999,6033999.0,100.0,,
154,Light It Up,5985690,5985690.0,100.0,,
155,Siegfried & Roy: The Magic Box,5231283,5231283.0,100.0,,
156,Jakob the Liar,4956401,4956401.0,100.0,,
157,Wolves,4811282,4811282.0,100.0,,
158,Mansfield Park,4775847,4775847.0,100.0,,
159,A Walk on the Moon,4750660,4750660.0,100.0,,
160,Mumford,4555459,4555459.0,100.0,,
161,Sweet and Lowdown,4525794,4197015.0,92.7,328779.0,7.3
162,Flawless,4488529,4488529.0,100.0,,
163,Simply Irresistible,4398989,4398989.0,100.0,,
164,Detroit Rock City,4217115,4217115.0,100.0,,
165,Gloria,4197729,4197729.0,100.0,,
166,Idle Hands,4152230,4152230.0,100.0,,
167,Le Dîner de Cons,4071548,4071548.0,100.0,,
168,Playing by Heart,3970078,3970078.0,100.0,,
169,The Winslow Boy,3957934,3957934.0,100.0,,
170,"Lock, Stock and Two Smoking Barrels",3753929,3753929.0,100.0,,
171,Liberty Heights,3736868,3736868.0,100.0,,
172,Fifty,3328240,3328240.0,100.0,,
173,Elvis Gratton II: Miracle à Memphis,3316272,3316272.0,100.0,,
174,Train of Life,3311162,98687.0,3.0,3212475.0,97.0
175,The Limey,3204663,3204663.0,100.0,,
176,Jawbreaker,3117085,3117085.0,100.0,,
177,Love Stinks,2924635,2924635.0,100.0,,
178,Cradle Will Rock,2903404,2903404.0,100.0,,
179,eXistenZ,2856712,2856712.0,100.0,,
180,Autumn Tale,2215467,2205339.0,99.5,10128.0,0.5
181,A Dog of Flanders,2165637,2165637.0,100.0,,
182,Limbo,2160710,2160710.0,100.0,,
183,Trick,2087228,2087228.0,100.0,,
184,Ravenous,2062405,2062405.0,100.0,,
185,Beyond the Mat,2053648,2053648.0,100.0,,
186,Besieged,2048740,2048740.0,100.0,,
187,Wildfire: Feel the Heat,2040635,2040635.0,100.0,,
188,Three Seasons,2021698,2021698.0,100.0,,
189,Taal,2020532,2020532.0,100.0,,
190,Better Than Chocolate,2015406,2015406.0,100.0,,
191,Titus,2007290,2007290.0,100.0,,
192,Crazy in Alabama,2005840,2005840.0,100.0,,
193,Hum Saath-Saath Hain,2005094,2005094.0,100.0,,
194,"Happy, Texas",1955933,1955933.0,100.0,,
195,Goodbye Lover,1940299,1940299.0,100.0,,
196,Tango,1897948,1897948.0,100.0,,
197,Holy Smoke,1765545,1765545.0,100.0,,
198,The Dreamlife of Angels,1726567,1726567.0,100.0,,
199,Romance,1585642,1585642.0,100.0,,
200,Asterix and Obelix vs. Caesar,1541261,1541261.0,100.0,,
