rank,title,worldwide,domestic,domestic_pct,foreign,foreign_pct
33,Star Trek: Insurrection,112587658,70187658,62.3,42400000.0,37.7
34,T-Rex: Back to the Cretaceous,103960367,53354743,51.3,50605624.0,48.7
35,Snake Eyes,103891409,55591409,53.5,48300000.0,46.5
36,U.S. Marshals,102367405,57167405,55.8,45200000.0,44.2
37,Ever After: A Cinderella Story,98005666,65705771,67.0,32299895.0,33.0
38,Mercury Rising,93107289,32935289,35.4,60172000.0,64.6
39,The Parent Trap,92108518,66308518,72.0,25800000.0,28.0
40,The X Files,87535637,83898313,95.8,3637324.0,4.2
41,Everest,87178599,87178599,100.0,,
42,Elizabeth,82150642,30082699,36.6,52067943.0,63.4
43,Hope Floats,81471882,60053195,73.7,21418687.0,26.3
44,Out of Sight,77745568,37562568,48.3,40183000.0,51.7
45,Urban Legend,72527595,38072438,52.5,34455157.0,47.5
46,Babe: Pig in the City,69131860,18319860,26.5,50812000.0,73.5
47,A Civil Action,56709981,56709981,100.0,,
48,Great Expectations,55494066,26420672,47.6,29073394.0,52.4
49,What Dreams May Come,55382927,55382927,100.0,,
50,Waking Ned Devine,55257450,24792251,44.9,30465199.0,55.1
51,Halloween H20: 20 Years Later,55041738,55041738,100.0,,
52,Small Soldiers,54682547,54682547,100.0,,
53,Primary Colors,52090187,39001187,74.9,13089000.0,25.1
54,Bride of Chucky,50688658,32400658,63.9,18288000.0,36.1
55,Mighty Joe Young,50632037,50632037,100.0,,
56,Pleasantville,49805462,40584421,81.5,9221041.0,18.5
57,The Big Lebowski,47409582,18718818,39.5,28690764.0,60.5
58,The Object of My Affection,46905889,29187243,62.2,17718646.0,37.8
59,Practical Magic,46733235,46732881,100.0,354.0,0.1
60,Mysteries of Egypt,44703731,40593486,90.8,4110245.0,9.2
61,The Negotiator,44547681,44547681,100.0,,
62,Ronin,41616262,41616262,100.0,,
63,The Faculty,40283321,40283321,100.0,,
64,I Still Know What You Did Last Summer,40002112,40002112,100.0,,
65,The Thin Red Line,39873298,36400491,91.3,3472620.0,8.7
66,How Stella Got Her Groove Back,39278722,37672941,95.9,1605781.0,4.1
67,Psycho,37170655,21485655,57.8,15685000.0,42.2
68,Sphere,37020277,37020277,100.0,,
69,Jack Frost,34562556,34562556,100.0,,
70,A Night at the Roxbury,30331740,30331165,100.0,,
71,Wild Things,30147739,30147739,100.0,,
72,Madeline,29967750,29967750,100.0,,
73,Spice World,29345482,29342592,100.0,,
74,Bulworth,29202884,26528185,90.8,2674699.0,9.2
75,Grease 1998 Re-release,28411018,28411018,100.0,,
76,Dark City,27200316,14378331,52.9,12821985.0,47.1
77,The Big Hit,27007143,27007143,100.0,,
78,Paulie,26875268,26875268,100.0,,
79,One True Thing,26616840,23245840,87.3,3371000.0,12.7
80,Can't Hardly Wait,25605015,25605015,100.0,,
81,Fallen,25232289,25232289,100.0,,
82,American History X,23875127,6719864,28.1,17155263.0,71.9
83,The Avengers,23384939,23384939,100.0,,
84,The Players Club,23261485,23047939,99.1,213546.0,0.9
85,Rounders,22912409,22912409,100.0,,
86,Beloved,22852487,22852487,100.0,,
87,The Borrowers,22619589,22619589,100.0,,
88,Quest for Camelot,22510798,22510798,100.0,,
89,He Got Game,21567853,21567853,100.0,,
90,Vampires,20308772,20308772,100.0,,
91,Mafia!,19889299,19889299,100.0,,
92,Hard Rain,19870567,19870567,100.0,,
93,Species II,19221939,19221939,100.0,,
94,The Replacement Killers,19204929,19204929,100.0,,
95,The Odd Couple II,18912328,18912328,100.0,,
96,Mr. Nice Guy,18814720,12716953,67.6,6097767.0,32.4
97,Simon Birch,18253415,18253415,100.0,,
98,Disturbing Behavior,17514980,17514980,100.0,,
99,Half Baked,17460020,17460020,100.0,,
100,Rushmore,17105219,17105219,100.0,,
101,54,16757163,16757163,100.0,,
102,A Simple Plan,16316273,16316273,100.0,,
103,Dance with Me,15923122,15923122,100.0,,
104,Living Out Loud,15610299,12905901,82.7,2704398.0,17.3
105,Dead Man on Campus,15064946,15064946,100.0,,
106,Twilight,15055091,15055091,100.0,,
107,The Wizard of Oz 1998 Re-release,14836984,14836984,100.0,,
108,Soldier,14594226,14594226,100.0,,
109,Les Misérables,14096321,14096321,100.0,,
110,Blues Brothers 2000,14051384,14051384,100.0,,
111,Desperate Measures,13806137,13806137,100.0,,
112,Hush,13605304,13583690,99.8,21614.0,0.2
113,Africa's Elephant Kingdom,13485455,13485455,100.0,,
114,Black Dog,12951088,12951088,100.0,,
115,Senseless,12874899,12874899,100.0,,
116,Why Do Fools Fall in Love,12461773,12461773,100.0,,
117,Barney's Great Adventure,12218638,12218638,100.0,,
118,I'll Be Home for Christmas,12214338,12214338,100.0,,
119,Holy Man,12069719,12069719,100.0,,
120,Sliding Doors,11841544,11841544,100.0,,
121,Deep Rising,11203026,11203026,100.0,,
122,Fear and Loathing in Las Vegas,10680275,10680275,100.0,,
123,Home Fries,10493366,10493366,100.0,,
124,The Newton Boys,10452012,10452012,100.0,,
125,Knock Off,10319915,10319915,100.0,,
126,I Got the Hook Up,10317779,10317779,100.0,,
127,Air Bud: Golden Receiver,10224116,10224116,100.0,,
128,Dirty Work,10023282,10023282,100.0,,
129,The Red Violin,10019109,10019109,100.0,,
130,Very Bad Things,9898412,9898412,100.0,,
131,Belly,9639390,9639390,100.0,,
132,Wrongfully Accused,9623329,9623329,100.0,,
133,The Spanish Prisoner,9584314,9584314,100.0,,
134,Ringmaster,9257103,9257103,100.0,,
135,Apt Pupil,8863193,8863193,100.0,,
136,Return to Paradise,8341087,8341087,100.0,,
137,Woo,8165984,8064972,98.8,101012.0,1.2
138,Firestorm,8165212,8165212,100.0,,
139,My Giant,8072007,8072007,100.0,,
140,Krippendorf's Tribe,7571115,7571115,100.0,,
141,Star Kid,7029025,7029025,100.0,,
142,BASEketball,7027290,7027290,100.0,,
143,Caught Up,6754958,6754958,100.0,,
144,Gone with the Wind 1998 Re-release,6750112,6750112,100.0,,
145,Smoke Signals,6745362,6745362,100.0,,
146,Gods and Monsters,6451628,6451628,100.0,,
147,Affliction,6330054,6330054,100.0,,
148,Almost Heroes,6136856,6136856,100.0,,
149,Les Boys II,5974732,5974732,100.0,,
150,Central Station,5969553,5969553,100.0,,
151,The Opposite of Sex,5881367,5881367,100.0,,
152,Palmetto,5878911,5878911,100.0,,
153,Down in the Delta,5672903,5672903,100.0,,
154,Phantoms,5624282,5624282,100.0,,
155,Slums of Beverly Hills,5502773,5502773,100.0,,
156,Ride,5485295,5485295,100.0,,
157,Celebrity,5078660,5078660,100.0,,
158,Hilary and Jackie,4912892,4912892,100.0,,
159,Your Friends and Neighbors,4714658,4714658,100.0,,
160,Little Voice,4611784,4611784,100.0,,
161,Dangerous Beauty,4553271,4553271,100.0,,
162,Meet the Deedles,4356216,4356216,100.0,,
163,Kissing a Fool,4106588,4106588,100.0,,
164,The Governess,3719509,3719509,100.0,,
165,Major League: Back to the Minors,3572443,3572443,100.0,,
166,Next Stop Wonderland,3395581,3395581,100.0,,
167,Mrs Dalloway,3309421,3309421,100.0,,
168,Pi,3221152,3221152,100.0,,
169,The Last Days of Disco,3020601,3020601,100.0,,
170,Happiness,2982321,2982011,100.0,310.0,0.1
171,Freeriders,2750064,2750064,100.0,,
172,The Mighty,2652246,2652246,100.0,,
173,Love and Death on Long Island,2581012,2581012,100.0,,
174,Buffalo '66,2375097,2375097,100.0,,
175,Mark Twain's America in,2297096,2297096,100.0,,
176,Dancing at Lughnasa,2287818,2287818,100.0,,
177,Hav Plenty,2284034,2284034,100.0,,
178,Pecker,2281761,2281761,100.0,,
179,Touch of Evil 1998 Re-release,2247465,2247465,100.0,,
180,The Impostors,2198044,2198044,100.0,,
181,Chinese Box,2178160,2178160,100.0,,
182,Tarzan and the Lost City,2172941,2172941,100.0,,
183,Wilde,2158775,2158775,100.0,,
184,Zero Effect,2087471,2087471,100.0,,
185,Billy's Hollywood Screen Kiss,2070399,2070399,100.0,,
186,Two Girls and a Guy,2057193,2057193,100.0,,
187,The Butcher Boy,1995911,1995911,100.0,,
188,High Art,1960216,1960216,100.0,,
189,Oscar and Lucinda,1897404,1897404,100.0,,
190,Hurlyburly,1798862,1798862,100.0,,
191,Clay Pigeons,1794086,1794086,100.0,,
192,A Soldier's Daughter Never Cries,1782005,1782005,100.0,,
193,Suicide Kings,1740156,1740156,100.0,,
194,Live Flesh,1713459,1713459,100.0,,
195,The Gingerbread Man,1677131,1677131,100.0,,
196,The Celebration,1657778,1656223,99.9,1555.0,0.1
197,In God's Hands,1546414,1546414,100.0,,
198,Henry Fool,1338335,1338335,100.0,,
199,Cousin Bette,1295194,1295194,100.0,,
200,One Tough Cop,1223034,1223034,100.0,,
