rank,title,worldwide,domestic,domestic_pct,foreign,foreign_pct
1,Toy Story 3,1066969703,415004880.0,38.9,651964823.0,61.1
2,Alice in Wonderland,1025467110,334191110.0,32.6,691276000.0,67.4
3,Harry Potter and the Deathly Hallows: Part 1,960283305,295983305.0,30.8,664300000.0,69.2
4,Inception,828258695,292576195.0,35.3,535682500.0,64.7
5,Shrek Forever After,752600867,238736787.0,31.7,513864080.0,68.3
6,The Twilight Saga: Eclipse,698491347,300531751.0,43.0,397959596.0,57.0
7,Iron Man 2,623933331,312433331.0,50.1,311500000.0,49.9
8,Tangled,592461732,200821936.0,33.9,391639796.0,66.1
9,Despicable Me,543239815,251639815.0,46.3,291600000.0,53.7
10,How to Train Your Dragon,494878759,217581231.0,44.0,277297528.0,56.0
11,Clash of the Titans,493214993,163214888.0,33.1,330000105.0,66.9
12,The Chronicles of Narnia: The Voyage of the Dawn Treader,415686217,104386950.0,25.1,311299267.0,74.9
13,The King's Speech,412018551,135453143.0,32.9,276565408.0,67.1
14,Tron: Legacy,400062763,172062763.0,43.0,228000000.0,57.0
15,The Karate Kid,359126022,176591618.0,49.2,182534404.0,50.8
16,Black Swan,329398046,106954678.0,32.5,222443368.0,67.5
17,Megamind,321885765,148415853.0,46.1,173469912.0,53.9
18,Robin Hood,321669741,105269730.0,32.7,216400011.0,67.3
19,The Last Airbender,319713881,131772187.0,41.2,187941694.0,58.8
20,Little Fockers,310650585,148438600.0,47.8,162211985.0,52.2
21,Resident Evil: Afterlife,300228084,60128566.0,20.0,240099518.0,80.0
22,Shutter Island,294804195,128012934.0,43.4,166791261.0,56.6
23,Salt,293503354,118311368.0,40.3,175191986.0,59.7
24,Sex and the City 2,290745055,95347692.0,32.8,195397363.0,67.2
25,The Tourist,278780441,67631157.0,24.3,211149284.0,75.7
26,The Expendables,274470394,103068524.0,37.6,171401870.0,62.4
27,Grown Ups,271430189,162001186.0,59.7,109429003.0,40.3
28,Knight and Day 2010 Re-release,261930436,76423035.0,29.2,185507401.0,70.8
29,True Grit,252276927,171243005.0,67.9,81033922.0,32.1
30,Gulliver's Travels,237382724,42779261.0,18.0,194603463.0,82.0
31,Percy Jackson & the Olympians: The Lightning Thief,226497209,88768303.0,39.2,137728906.0,60.8
32,The Social Network,224920315,96962694.0,43.1,127957621.0,56.9
33,Valentine's Day,216485654,110485654.0,51.0,106000000.0,49.0
34,The Sorcerer's Apprentice,215283742,63150991.0,29.3,152132751.0,70.7
35,Due Date,211780824,100539043.0,47.5,111241781.0,52.5
36,Eat Pray Love,204594016,80574010.0,39.4,124020006.0,60.6
37,Yogi Bear,203509374,100246011.0,49.3,103263363.0,50.7
38,RED,199006387,90380162.0,45.4,108626225.0,54.6
