rank,title,worldwide,domestic,domestic_pct,foreign,foreign_pct
75,Elizabeth: The Golden Age,75782758,16383509.0,21.6,59399249.0,78.4
76,30 Days of Night,75513170,39569000.0,52.4,35944170.0,47.6
77,Stomp the Yard,75511123,61356221.0,81.3,14154902.0,18.7
78,Dragon Wars: D-War,75108817,10977721.0,14.6,64131096.0,85.4
79,The Kite Runner,75011029,15800078.0,21.1,59210951.0,78.9
80,Perfect Stranger,73534117,23984949.0,32.6,49549168.0,67.4
81,License to Wed,70181325,43799818.0,62.4,26381507.0,37.6
82,3:10 to Yuma,70016220,53606916.0,76.6,16409304.0,23.4
83,The Brave One,69787394,36793804.0,52.7,32993590.0,47.3
84,Because I Said So,69485490,42674040.0,61.4,26811450.0,38.6
85,Mr. Magorium's Wonder Emporium,69474661,32061555.0,46.1,37413106.0,53.9
86,Dan in Real Life,68471669,47642963.0,69.6,20828706.0,30.4
87,"Lust, Caution",67091915,4604982.0,6.9,62486933.0,93.1
88,August Rush,66122026,31664162.0,47.9,34457864.0,52.1
89,Underdog,65270477,43760605.0,67.0,21509872.0,33.0
90,Taxi 4,65125001,,,65125001.0,100.0
91,28 Weeks Later,65048678,28638916.0,44.0,36409762.0,56.0
92,Lions for Lambs,64811540,15002854.0,23.1,49808686.0,76.9
93,The Reaping,62771059,25126214.0,40.0,37644845.0,60.0
94,Good Luck Chuck,59768495,35017297.0,58.6,24751198.0,41.4
95,Are We Done Yet?,58388068,49662533.0,85.1,8725535.0,14.9
96,The Mist,57470220,25594957.0,44.5,31875263.0,55.5
97,Smokin' Aces,57232879,35787686.0,62.5,21445193.0,37.5
98,Into the Wild,56674477,18354356.0,32.4,38320121.0,67.6
99,Eastern Promises,56106607,17266000.0,30.8,38840607.0,69.2
100,Why Did I Get Married?,55862886,55204525.0,98.8,658361.0,1.2
101,The Irony of Fate 2,55639741,,,55639741.0,100.0
102,We Own the Night,55033767,28563179.0,51.9,26470588.0,48.1
103,The Messengers,55010659,35374833.0,64.3,19635826.0,35.7
104,Sea Monsters: A Prehistoric Adventure,50652463,23746066.0,46.9,26906397.0,53.1
105,This Christmas,49778552,49121934.0,98.7,656618.0,1.3
106,May 18,49282156,,,49282156.0,100.0
107,Mr. Brooks,48443734,28549298.0,58.9,19894436.0,41.1
108,The Nanny Diaries,47817020,25930652.0,54.2,21886368.0,45.8
109,Death at a Funeral,46789413,8580428.0,18.3,38208985.0,81.7
110,Freedom Writers,43095175,36605602.0,84.9,6489573.0,15.1
111,The Warlords,42883181,129078.0,0.3,42754103.0,99.7
112,Pokémon: The Rise of Darkrai,42496749,,,42496749.0,100.0
113,Always: Sunset on Third Street 2,42304705,,,42304705.0,100.0
114,Balls of Fury,41739111,32886940.0,78.8,8852171.0,21.2
115,Breach,40953935,33231264.0,81.1,7722671.0,18.9
116,War,40481352,22486409.0,55.5,17994943.0,44.5
117,The Invasion,40170558,15074191.0,37.5,25096367.0,62.5
118,Om Shanti Om,39990809,3597372.0,9.0,36393437.0,91.0
119,Happily N'Ever After,38085778,15589393.0,40.9,22496385.0,59.1
120,The Hills Have Eyes 2,37697773,20804166.0,55.2,16893607.0,44.8
121,Natale in crociera,37350000,,,37350000.0,100.0
122,Becoming Jane,37311672,18670946.0,50.0,18640726.0,50.0
123,Monkey Magic,36745063,,,36745063.0,100.0
124,Sky of Love,36684020,,,36684020.0,100.0
125,Sicko,36093504,24540079.0,68.0,11553425.0,32.0
126,Hostel: Part II,35728183,17609452.0,49.3,18118731.0,50.7
127,Vacancy,35442935,19363565.0,54.6,16079370.0,45.4
128,The Darjeeling Limited,35078918,11902715.0,33.9,23176203.0,66.1
129,Sunshine,34806360,3675753.0,10.6,31130607.0,89.4
130,Assembly,34786960,,,34786960.0,100.0
131,Gone Baby Gone,34612443,20292962.0,58.6,14319481.0,41.4
132,Mr. Woodcock,33683200,25799486.0,76.6,7883714.0,23.4
133,Run Fatboy Run,33478921,6003262.0,17.9,27475659.0,82.1
134,Doraemon the Movie: Nobita's New Great Adventure into the Underworld,32787846,,,32787846.0,100.0
135,Awake,32730062,14377198.0,43.9,18352864.0,56.1
136,88 Minutes,32593385,17213467.0,52.8,15379918.0,47.2
137,REC,32511655,,,32511655.0,100.0
138,Alpha Dog,32351125,15309602.0,47.3,17041523.0,52.7
139,Amazing Grace,32120360,21250683.0,66.2,10869677.0,33.8
140,Hunting and Gathering,31920899,,,31920899.0,100.0
141,The Seeker: The Dark Is Rising,31852619,8794452.0,27.6,23058167.0,72.4
142,Daddy's Little Girls,31609243,31366978.0,99.2,242265.0,0.8
143,Love in the Time of Cholera,31575877,4607608.0,14.6,26968269.0,85.4
144,Welcome,31203567,,,31203567.0,100.0
145,Pathfinder,30984583,10232081.0,33.0,20752502.0,67.0
146,Nancy Drew,30666930,25612520.0,83.5,5054410.0,16.5
147,Death Proof,30663961,,,30663961.0,100.0
148,A Beautiful Wife,30385222,,,30385222.0,100.0
149,The Great Debaters,30236407,30236407.0,100.0,,
150,A Tale of Mari and Three Puppies,30183621,,,30183621.0,100.0
151,Lissi und der wilde Kaiser,29733764,,,29733764.0,100.0
152,The Fox and the Child,29610210,,,29610210.0,100.0
153,In the Valley of Elah,29541790,6777741.0,22.9,22764049.0,77.1
154,Across the Universe,29367143,24343673.0,82.9,5023470.0,17.1
155,St. Trinian's,29067829,,,29066483.0,100.0
156,Manual of Love 2,27833482,,,27833482.0,100.0
157,The Last Mimzy,27308918,21471047.0,78.6,5837871.0,21.4
158,Dororo,27308865,,,27308865.0,100.0
159,Shoot 'Em Up,27122238,12807139.0,47.2,14315099.0,52.8
160,Rendition,27066382,9736045.0,36.0,17330337.0,64.0
161,The Invisible,26810113,20578909.0,76.8,6231204.0,23.2
162,Mongol: The Rise of Genghis Khan,26527510,5705761.0,21.5,20821749.0,78.5
163,Bratz,26013153,10010209.0,38.5,16002944.0,61.5
164,Grindhouse,25422088,25037897.0,98.5,384191.0,1.5
165,The Hitcher,25399945,16472961.0,64.9,8926984.0,35.1
166,The Last Legion,25303038,5933494.0,23.4,19369544.0,76.6
167,Before the Devil Knows You're Dead,25037657,7084227.0,28.3,17953430.0,71.7
168,Georgia Rule,25000167,19103072.0,76.4,5897095.0,23.6
169,Guru,24108727,2096000.0,8.7,22012727.0,91.3
170,Partner,23968620,1062840.0,4.4,22905780.0,95.6
171,Persepolis,22783978,4445756.0,19.5,18338222.0,80.5
172,Cassandra's Dream,22686378,973018.0,4.3,21713360.0,95.7
173,Dead Silence,22382047,16809076.0,75.1,5572971.0,24.9
174,Reign Over Me,22242388,19661987.0,88.4,2580401.0,11.6
175,Waitress,22240529,19074800.0,85.8,3165729.0,14.2
176,Crows Zero,22036607,,,22036607.0,100.0
177,Reno 911!: Miami,22021262,20342161.0,92.4,1679101.0,7.6
178,My Blueberry Nights,22007671,867275.0,3.9,21140396.0,96.1
179,Unfair: The Movie,21914005,,,21914005.0,100.0
180,Like Stars on Earth,21897373,1223869.0,5.6,20673504.0,94.4
181,Chak De! India,21505244,1120404.0,5.2,20384840.0,94.8
182,Arn: The Knight Templar,21287566,,,21287566.0,100.0
183,Penelope,21156270,10011996.0,47.3,11144274.0,52.7
184,Once,20936722,9439923.0,45.1,11496799.0,54.9
185,Le Grand Chef,20794760,,,20794760.0,100.0
186,Walk Hard: The Dewey Cox Story,20577458,18317151.0,89.0,2259047.0,11.0
187,Detective Conan: Jolly Roger in the Deep Azure,20440213,,,20440213.0,100.0
188,The Namesake,20354321,13569248.0,66.7,6785073.0,33.3
189,Evening,20016753,12492481.0,62.4,7524272.0,37.6
190,The Diving Bell and the Butterfly,19780116,6003227.0,30.3,13776889.0,69.7
191,Two Days in Paris,19776159,4433994.0,22.4,15342165.0,77.6
192,Bhool Bhulaiyaa,19073095,1097797.0,5.8,17975298.0,94.2
193,A Mighty Heart,19008745,9176787.0,48.3,9831958.0,51.7
194,The Wild Guys 4,18873863,,,18873863.0,100.0
195,Kitaro,18856642,,,18856642.0,100.0
196,The Counterfeiters,18814713,5488570.0,29.2,13326143.0,70.8
197,Ho voglia di te,18594142,,,18594142.0,100.0
198,Saawariya,18513120,885574.0,4.8,17627546.0,95.2
199,Daddy Day Camp,18197398,13235267.0,72.7,4962131.0,27.3
200,Voice of a Murderer,18160598,,,18160598.0,100.0
