rank,title,worldwide,domestic,domestic_pct,foreign,foreign_pct
55,King Solomon's Mines,15057465,15057465,100.0,,
56,Baby: Secret of the Lost Legend,14972297,14972297,100.0,,
57,Clue,14643997,14643997,100.0,,
58,Remo Williams: The Adventure Begins,14393902,14393902,100.0,,
59,The Return of the Living Dead,14240081,14237880,100.0,,
60,A Chorus Line,14202899,14202899,100.0,,
61,Tomboy,14100000,14100000,100.0,,
62,Follow That Bird,13961370,13961370,100.0,,
63,One Magic Christmas,13677222,13677222,100.0,,
64,Cat's Eye,13086298,13086298,100.0,,
65,Vision Quest,12993175,12993175,100.0,,
66,Real Genius,12952019,12952019,100.0,,
67,Perfect,12918858,12918858,100.0,,
68,Compromising Positions,12531831,12531831,100.0,,
69,Silver Bullet,12361866,12361866,100.0,,
70,Enemy Mine,12303411,12303411,100.0,,
71,Lifeforce,11603545,11603545,100.0,,
72,Just One of the Guys,11528900,11528900,100.0,,
73,Star Wars: Episode VI - Return of the Jedi 1985 Re-release,11252123,11252123,100.0,,
74,Return to Oz,11137801,11137801,100.0,,
75,Krush Groove,11052713,11052713,100.0,,
76,Gotcha!,10806919,10806919,100.0,,
77,Missing in Action 2: The Beginning,10755447,10755447,100.0,,
78,The Purple Rose of Cairo,10631333,10631333,100.0,,
79,Moving Violations,10627754,10627754,100.0,,
80,After Hours,10610608,10609321,100.0,,
81,American Ninja,10499694,10499694,100.0,,
82,Better Off Dead,10297601,10297601,100.0,,
83,Lost in America,10179000,10179000,100.0,,
84,Once Bitten,10000000,10000000,100.0,,
85,Brazil,9929135,9929135,100.0,,
86,Explorers,9873044,9873044,100.0,,
87,The Journey of Natty Gann,9708373,9708373,100.0,,
88,Ghostbusters 1985 Re-release,9389135,9389135,100.0,,
89,Tuff Turf,9369329,9369329,100.0,,
90,Sweet Dreams,9085049,9085049,100.0,,
91,Target,9023199,9023199,100.0,,
92,Mischief,8692426,8692426,100.0,,
93,The Man with One Red Shoe,8645411,8645411,100.0,,
94,That Was Then... This Is Now,8630068,8630068,100.0,,
95,Secret Admirer,8622757,8622757,100.0,,
96,Stick,8489518,8489518,100.0,,
97,Twice in a Lifetime,8402424,8402424,100.0,,
98,Fantasia 1985 Re-release,8194726,8194726,100.0,,
99,D.A.R.Y.L.,7840873,7840873,100.0,,
100,Runaway Train,7683620,7683620,100.0,,
101,He-Man and She-Ra: The Secret of the Sword,7660857,7660857,100.0,,
102,Into the Night,7562164,7562164,100.0,,
103,The Trip to Bountiful,7491903,7491903,100.0,,
104,Transylvania 6-5000,7196872,7196872,100.0,,
105,Red Sonja,6948633,6948633,100.0,,
106,Here Come the Littles,6565359,6565359,100.0,,
107,Girls Just Want to Have Fun,6326051,6326051,100.0,,
108,Plenty,6148000,6148000,100.0,,
109,Rustlers' Rhapsody,6090497,6090497,100.0,,
110,Heaven Help Us,6070794,6070794,100.0,,
111,Gymkata,5730596,5730596,100.0,,
112,Avenging Angel,5622787,5622787,100.0,,
113,Creator,5349607,5349607,100.0,,
114,King David,5111099,5111099,100.0,,
115,Day of the Dead,5000897,5000000,100.0,897.0,0.1
116,Gremlins 1985 Re-release,4914643,4914643,100.0,,
117,Rainbow Brite and the Star Stealer,4889971,4889971,100.0,,
118,The Company of Wolves,4389334,4389334,100.0,,
119,The Mean Season,4349446,4349446,100.0,,
120,That's Dancing!,4210938,4210938,100.0,,
121,My Science Project,4122748,4122748,100.0,,
122,Godzilla 1985,4116395,4116395,100.0,,
123,The Heavenly Kid,3852271,3852271,100.0,,
124,Ran,3607393,3607393,100.0,,
125,Turk 182,3594997,3594997,100.0,,
126,The Bride,3558669,3558669,100.0,,
127,Starchaser: The Legend of Orin,3360800,3360800,100.0,,
128,Fraternity Vacation,3333306,3333306,100.0,,
129,The Legend of Billie Jean,3099497,3099497,100.0,,
130,Rappin',2864844,2864844,100.0,,
131,Fast Forward,2791350,2791350,100.0,,
132,Hot Moves,2732684,2732684,100.0,,
133,Bad Medicine,2685453,2685453,100.0,,
134,Maxie,2564278,2564278,100.0,,
135,A Private Function,2527088,2527088,100.0,,
136,Marie,2507995,2507995,100.0,,
137,Dance with a Stranger,2174622,2174622,100.0,,
138,Blood Simple,2165751,2150000,99.3,15751.0,0.7
139,The Quiet Earth,2123135,2123135,100.0,,
140,Re-Animator,2024021,2023414,100.0,,
141,Warning Sign,1918117,1918117,100.0,,
142,Bring on the Night,1890571,1890571,100.0,,
143,The Slugger's Wife,1878561,1878561,100.0,,
144,Heavenly Bodies,1839623,1839623,100.0,,
145,American Flyers,1420355,1420355,100.0,,
146,Certain Fury,1381091,1381091,100.0,,
147,The Perils of Gwendoline in the Land of the Yik Yak,1337274,1337274,100.0,,
148,The Aviator,1304192,1304192,100.0,,
149,Wetherby,1299985,1299985,100.0,,
150,Dreamchild,1215923,1215923,100.0,,
151,DEFCON-4,1057064,1057064,100.0,,
152,The Protector,981817,981817,100.0,,
153,The Hit,876775,876775,100.0,,
154,Fool for Love,836156,836156,100.0,,
155,Lust in the Dust,727639,727639,100.0,,
156,Pumping Iron II: The Women,628050,628050,100.0,,
157,Fever Pitch,618847,618847,100.0,,
158,Code Name: Emerald,561548,561548,100.0,,
159,Joshua Then and Now,542420,542420,100.0,,
160,Mishima: A Life in Four Chapters,502758,437547,87.0,65211.0,13.0
161,Morons from Outer Space,441137,441137,100.0,,
162,The Holcroft Covenant,393825,393825,100.0,,
163,Subway,390659,390659,100.0,,
164,Sylvester,385687,385687,100.0,,
165,Movers & Shakers,372438,372438,100.0,,
166,Revolution,358574,358574,100.0,,
167,Private Resort,331816,331816,100.0,,
168,Eleni,305102,305102,100.0,,
169,The New Kids,199108,199108,100.0,,
170,The Bay Boy,162364,162364,100.0,,
171,The Doctor and the Devils,147070,147070,100.0,,
172,Petit Con,127426,127426,100.0,,
173,Almost You,95000,95000,100.0,,
174,Fandango,91666,91666,100.0,,
175,Wild Geese II,69342,69342,100.0,,
176,The Official Story,29426,29426,100.0,,
177,Trouble in Mind,19632,19632,100.0,,
178,Smooth Talk,16785,16785,100.0,,
179,When Father Was Away on Business,16131,16131,100.0,,
180,Colonel Redl,2357,2357,100.0,,
